DATE,NUM_DAILY_CASES,MA7_NUM_DAILY_CASES,NUM_DAILY_CASES_per_100kpop,MA7_NUM_DAILY_CASES_per_100kpop,REGION_L,REGION_S,REGION_PSGC
2020-04-25,51.0,51.0,0.3636764593185843,0.3636764593185843,Metropolitan Manila,NCR,PH130000000
2020-04-26,153.0,102.0,1.091029377955753,0.7273529186371686,Metropolitan Manila,NCR,PH130000000
2020-04-27,122.0,108.66666666666667,0.8699711379777899,0.7748923250840424,Metropolitan Manila,NCR,PH130000000
2020-04-28,123.0,112.25,0.8771020489448209,0.800444756049237,Metropolitan Manila,NCR,PH130000000
2020-04-29,192.0,128.2,1.3691349056699644,0.9141827859733824,Metropolitan Manila,NCR,PH130000000
2020-04-30,149.0,131.66666666666666,1.0625057340876285,0.9389032773257568,Metropolitan Manila,NCR,PH130000000
2020-05-01,125.0,130.71428571428572,0.891363870878883,0.932111933547632,Metropolitan Manila,NCR,PH130000000
2020-05-02,50.0,130.57142857142856,0.3565455483515532,0.9310932319809133,Metropolitan Manila,NCR,PH130000000
2020-05-03,121.0,126.0,0.8628402270107588,0.8984947818459141,Metropolitan Manila,NCR,PH130000000
2020-05-04,121.0,125.85714285714285,0.8628402270107588,0.8974760802791955,Metropolitan Manila,NCR,PH130000000
2020-05-05,60.0,116.85714285714285,0.42785465802186384,0.8332978815759159,Metropolitan Manila,NCR,PH130000000
2020-05-06,174.0,114.28571428571428,1.2407785082634053,0.8149612533749788,Metropolitan Manila,NCR,PH130000000
2020-05-07,94.0,106.42857142857142,0.6703056309009201,0.7589326672054492,Metropolitan Manila,NCR,PH130000000
2020-05-08,75.0,99.28571428571428,0.5348183225273299,0.707997588869513,Metropolitan Manila,NCR,PH130000000
2020-05-09,101.0,106.57142857142857,0.7202220076701376,0.7599513687721678,Metropolitan Manila,NCR,PH130000000
2020-05-10,85.0,101.42857142857142,0.6061274321976404,0.7232781123702937,Metropolitan Manila,NCR,PH130000000
2020-05-11,171.0,108.57142857142857,1.219385775362312,0.77421319070623,Metropolitan Manila,NCR,PH130000000
2020-05-12,154.0,122.0,1.098160288922784,0.8699711379777899,Metropolitan Manila,NCR,PH130000000
2020-05-13,151.0,118.71428571428571,1.0767675560216907,0.8465410019432592,Metropolitan Manila,NCR,PH130000000
2020-05-14,174.0,130.14285714285714,1.2407785082634053,0.928037127280757,Metropolitan Manila,NCR,PH130000000
2020-05-15,119.0,136.42857142857142,0.8485784050766967,0.9728599962163809,Metropolitan Manila,NCR,PH130000000
2020-05-16,122.0,139.42857142857142,0.8699711379777899,0.9942527291174741,Metropolitan Manila,NCR,PH130000000
2020-05-17,152.0,149.0,1.0838984669887217,1.0625057340876285,Metropolitan Manila,NCR,PH130000000
2020-05-18,117.0,141.28571428571428,0.8343165831426346,1.0074958494848174,Metropolitan Manila,NCR,PH130000000
2020-05-19,161.0,142.28571428571428,1.1480766656920014,1.0146267604518486,Metropolitan Manila,NCR,PH130000000
2020-05-20,149.0,142.0,1.0625057340876285,1.012589357318411,Metropolitan Manila,NCR,PH130000000
2020-05-21,95.0,130.7142857142857,0.6774365418679511,0.9321119335476318,Metropolitan Manila,NCR,PH130000000
2020-05-22,91.0,126.71428571428571,0.6489128979998269,0.9035882896795076,Metropolitan Manila,NCR,PH130000000
2020-05-23,110.0,125.0,0.7844002063734171,0.8913638708788829,Metropolitan Manila,NCR,PH130000000
2020-05-24,186.0,129.85714285714286,1.326349439867778,0.9259997241473195,Metropolitan Manila,NCR,PH130000000
2020-05-25,161.0,136.14285714285714,1.1480766656920014,0.9708225930829433,Metropolitan Manila,NCR,PH130000000
2020-05-26,244.0,148.0,1.7399422759555798,1.0553748231205973,Metropolitan Manila,NCR,PH130000000
2020-05-27,257.0,163.42857142857142,1.8326441185269835,1.1653945923262194,Metropolitan Manila,NCR,PH130000000
2020-05-28,327.0,196.57142857142856,2.331807886219158,1.4017333558049632,Metropolitan Manila,NCR,PH130000000
2020-05-29,581.0,266.57142857142856,4.143059271845049,1.9008971234971377,Metropolitan Manila,NCR,PH130000000
2020-05-30,387.0,306.1428571428571,2.759662544241022,2.183077457478224,Metropolitan Manila,NCR,PH130000000
2020-05-31,363.0,331.4285714285714,2.5885206810322767,2.363387634787438,Metropolitan Manila,NCR,PH130000000
2020-06-01,339.0,356.85714285714283,2.417378817823531,2.544716513663371,Metropolitan Manila,NCR,PH130000000
2020-06-02,315.0,367.0,2.246236954614785,2.6170443249004003,Metropolitan Manila,NCR,PH130000000
2020-06-03,291.0,371.85714285714283,2.0750950914060398,2.651680178168837,Metropolitan Manila,NCR,PH130000000
2020-06-04,267.0,363.2857142857143,1.9039532281972942,2.5905580841657136,Metropolitan Manila,NCR,PH130000000
2020-06-05,49.0,287.2857142857143,0.34941463738452216,2.0486088506713522,Metropolitan Manila,NCR,PH130000000
2020-06-06,289.0,273.2857142857143,2.0608332694719778,1.9487760971329176,Metropolitan Manila,NCR,PH130000000
2020-06-07,173.0,246.14285714285714,1.233647597296374,1.7552227994563598,Metropolitan Manila,NCR,PH130000000
2020-06-08,256.0,234.28571428571428,1.8255132075599525,1.6706705694187058,Metropolitan Manila,NCR,PH130000000
2020-06-09,223.0,221.14285714285714,1.5901931456479275,1.5769500252805833,Metropolitan Manila,NCR,PH130000000
2020-06-10,239.0,213.7142857142857,1.7042877211204244,1.5239775438112098,Metropolitan Manila,NCR,PH130000000
2020-06-11,182.0,201.57142857142856,1.2978257959996538,1.4373879106401182,Metropolitan Manila,NCR,PH130000000
2020-06-12,291.0,236.14285714285714,2.0750950914060398,1.6839136897860494,Metropolitan Manila,NCR,PH130000000
2020-06-13,288.0,236.0,2.0537023585049465,1.6828949882193305,Metropolitan Manila,NCR,PH130000000
2020-06-14,264.0,249.0,1.882560495296201,1.7755968307907344,Metropolitan Manila,NCR,PH130000000
2020-06-15,224.0,244.42857142857142,1.5973240566149585,1.7429983806557352,Metropolitan Manila,NCR,PH130000000
2020-06-16,194.0,240.28571428571428,1.3833967276040264,1.7134560352208923,Metropolitan Manila,NCR,PH130000000
2020-06-17,200.0,234.7142857142857,1.4261821934062129,1.673726674118862,Metropolitan Manila,NCR,PH130000000
2020-06-18,190.0,235.85714285714283,1.3548730837359022,1.6818762866526118,Metropolitan Manila,NCR,PH130000000
2020-06-19,287.0,235.28571428571428,2.0465714475379153,1.6778014803857366,Metropolitan Manila,NCR,PH130000000
2020-06-20,300.0,237.0,2.1392732901093194,1.6900258991863615,Metropolitan Manila,NCR,PH130000000
2020-06-21,268.0,237.57142857142856,1.9110841391643252,1.6941007054532364,Metropolitan Manila,NCR,PH130000000
2020-06-22,180.0,231.28571428571428,1.2835639740655915,1.6492778365176126,Metropolitan Manila,NCR,PH130000000
2020-06-23,481.0,272.2857142857143,3.429968175141942,1.941645186165886,Metropolitan Manila,NCR,PH130000000
2020-06-24,253.0,279.85714285714283,1.8041204746588593,1.9956363692019785,Metropolitan Manila,NCR,PH130000000
2020-06-25,470.0,319.85714285714283,3.3515281545046003,2.2808728078832208,Metropolitan Manila,NCR,PH130000000
2020-06-26,392.0,334.85714285714283,2.7953170990761773,2.387836472388687,Metropolitan Manila,NCR,PH130000000
2020-06-27,324.0,338.2857142857143,2.310415153318065,2.4122853099899366,Metropolitan Manila,NCR,PH130000000
2020-06-28,369.0,352.7142857142857,2.6313061468344627,2.5151741682285276,Metropolitan Manila,NCR,PH130000000
2020-06-29,551.0,405.71428571428567,3.9291319428341165,2.893112449481174,Metropolitan Manila,NCR,PH130000000
2020-06-30,348.0,386.71428571428567,2.4815570165268106,2.757625141107584,Metropolitan Manila,NCR,PH130000000
2020-07-01,209.5,380.5,1.4939258475930082,2.71331162295532,Metropolitan Manila,NCR,PH130000000
2020-07-02,71.0,323.5,0.5062946786592055,2.306849697834549,Metropolitan Manila,NCR,PH130000000
2020-07-03,668.0,362.9285714285714,4.763448525976751,2.5880113302489165,Metropolitan Manila,NCR,PH130000000
2020-07-04,635.0,407.35714285714283,4.528128464064726,2.9048275174984397,Metropolitan Manila,NCR,PH130000000
2020-07-05,540.6666666666666,431.88095238095235,3.8554458628414623,3.0797046197851534,Metropolitan Manila,NCR,PH130000000
2020-07-06,446.33333333333337,416.9285714285714,3.1827632616181987,2.973080522468594,Metropolitan Manila,NCR,PH130000000
2020-07-07,352.0,417.5,2.5100806603949346,2.977155328735469,Metropolitan Manila,NCR,PH130000000
2020-07-08,1360.0,581.8571428571428,9.698038915162247,4.14917148124536,Metropolitan Manila,NCR,PH130000000
2020-07-09,602.0,657.7142857142857,4.2928084021527,4.690102013173003,Metropolitan Manila,NCR,PH130000000
2020-07-10,690.0,660.8571428571428,4.920328567251435,4.712513447640814,Metropolitan Manila,NCR,PH130000000
2020-07-11,785.0,682.2857142857142,5.597765109119385,4.865318682648622,Metropolitan Manila,NCR,PH130000000
2020-07-12,1138.0,767.6190476190475,8.114976680481352,5.473823085168607,Metropolitan Manila,NCR,PH130000000
2020-07-13,524.0,778.7142857142857,3.736597346724278,5.552942240183762,Metropolitan Manila,NCR,PH130000000
2020-07-14,344.0,777.5714285714286,2.453033372658686,5.544792627650012,Metropolitan Manila,NCR,PH130000000
2020-07-15,608.0,670.1428571428571,4.335593867954887,4.7787290494775325,Metropolitan Manila,NCR,PH130000000
2020-07-16,1653.0,820.2857142857142,11.78739582850235,5.84938439609891,Metropolitan Manila,NCR,PH130000000
2020-07-17,974.0,860.8571428571428,6.945507281888257,6.138695641047027,Metropolitan Manila,NCR,PH130000000
2020-07-18,1585.0,975.1428571428571,11.302493882744237,6.953656894422006,Metropolitan Manila,NCR,PH130000000
2020-07-19,1482.0,1024.2857142857142,10.568010053140037,7.304090233373247,Metropolitan Manila,NCR,PH130000000
2020-07-20,1162.0,1115.4285714285713,8.286118543690097,7.954021832939793,Metropolitan Manila,NCR,PH130000000
2020-07-21,1340.0,1257.7142857142856,9.555420695821626,8.968648593391642,Metropolitan Manila,NCR,PH130000000
2020-07-22,767.0,1280.4285714285713,5.469408711712826,9.130622142499918,Metropolitan Manila,NCR,PH130000000
2020-07-23,1293.0,1229.0,9.220267880371166,8.763889578481178,Metropolitan Manila,NCR,PH130000000
2020-07-24,1158.0,1255.2857142857142,8.257594899821973,8.951330666757423,Metropolitan Manila,NCR,PH130000000
2020-07-25,999.0,1171.5714285714284,7.123780056064033,8.354371548660252,Metropolitan Manila,NCR,PH130000000
2020-07-26,1143.0,1123.142857142857,8.150631235316506,8.009031717542605,Metropolitan Manila,NCR,PH130000000
2020-07-27,1029.0,1104.142857142857,7.337707385074966,7.873544409169015,Metropolitan Manila,NCR,PH130000000
2020-07-28,786.0,1025.0,5.604896020086417,7.309183741206842,Metropolitan Manila,NCR,PH130000000
2020-07-29,794.0,1028.857142857143,5.661943307822665,7.336688683508247,Metropolitan Manila,NCR,PH130000000
2020-07-30,1877.0,1112.2857142857142,13.384719885117308,7.931610398471983,Metropolitan Manila,NCR,PH130000000
2020-07-31,2278.0,1272.2857142857142,16.244215182896763,9.072556153196953,Metropolitan Manila,NCR,PH130000000
2020-08-01,2611.0,1502.5714285714284,18.61880853491811,10.714703078747535,Metropolitan Manila,NCR,PH130000000
2020-08-02,2677.0,1721.7142857142856,19.08944865874216,12.277391282094055,Metropolitan Manila,NCR,PH130000000
2020-08-03,1537.0,1794.2857142857142,10.960210156326745,12.794891677987167,Metropolitan Manila,NCR,PH130000000
2020-08-04,2966.0,2105.714285714286,21.150281928214138,15.015661093433984,Metropolitan Manila,NCR,PH130000000
2020-08-05,2375.0,2331.5714285714284,16.935913546698778,16.626228270416288,Metropolitan Manila,NCR,PH130000000
2020-08-06,2012.0,2350.8571428571427,14.347392865666501,16.763752981923314,Metropolitan Manila,NCR,PH130000000
2020-08-07,1807.0,2283.5714285714284,12.885556117425134,16.283944543998796,Metropolitan Manila,NCR,PH130000000
2020-08-08,2699.0,2296.142857142857,19.246328700016843,16.37359028187004,Metropolitan Manila,NCR,PH130000000
2020-08-09,1654.0,2150.0,11.794526739469381,15.331458579116788,Metropolitan Manila,NCR,PH130000000
2020-08-10,4174.0,2526.714285714286,29.764422376387664,18.01777461055406,Metropolitan Manila,NCR,PH130000000
2020-08-11,1457.0,2311.142857142857,10.389737278964262,16.480553946375508,Metropolitan Manila,NCR,PH130000000
2020-08-12,2527.0,2332.8571428571427,18.0198120136875,16.63539658451675,Metropolitan Manila,NCR,PH130000000
2020-08-13,2399.0,2388.142857142857,17.107055409907524,17.029634090836897,Metropolitan Manila,NCR,PH130000000
2020-08-14,3799.0,2672.714285714286,27.090330763751012,19.058887611740598,Metropolitan Manila,NCR,PH130000000
2020-08-15,2441.0,2635.8571428571427,17.40655367052283,18.796062607527166,Metropolitan Manila,NCR,PH130000000
2020-08-16,2030.0,2689.5714285714284,14.47574926307306,19.179094396613408,Metropolitan Manila,NCR,PH130000000
2020-08-17,1900.0,2364.714285714286,13.548730837359022,16.86256703389503,Metropolitan Manila,NCR,PH130000000
2020-08-18,2940.0,2576.5714285714284,20.96487824307133,18.373301457338897,Metropolitan Manila,NCR,PH130000000
2020-08-19,3035.0,2649.142857142857,21.64231478493928,18.89080185323201,Metropolitan Manila,NCR,PH130000000
2020-08-20,2533.0,2668.285714285714,18.062597479489686,19.027307863172314,Metropolitan Manila,NCR,PH130000000
2020-08-21,2697.0,2510.8571428571427,19.23206687808278,17.90469873664828,Metropolitan Manila,NCR,PH130000000
2020-08-22,2806.0,2563.0,20.009336173489167,18.276524808500614,Metropolitan Manila,NCR,PH130000000
2020-08-23,1021.0,2418.8571428571427,7.280660097338717,17.248654927681425,Metropolitan Manila,NCR,PH130000000
2020-08-24,2476.0,2501.142857142857,17.656135554368916,17.835427030111408,Metropolitan Manila,NCR,PH130000000
2020-08-25,1577.0,2306.428571428571,11.245446595007989,16.44693679467379,Metropolitan Manila,NCR,PH130000000
2020-08-26,3126.0,2319.428571428571,22.29122768293911,16.539638637245194,Metropolitan Manila,NCR,PH130000000
2020-08-27,1567.0,2181.428571428571,11.174137485337678,15.555572923794905,Metropolitan Manila,NCR,PH130000000
2020-08-28,2069.0,2091.714285714286,14.753854790787273,14.915828339895548,Metropolitan Manila,NCR,PH130000000
2020-08-29,1999.0,1976.4285714285713,14.254691023095099,14.093736175553538,Metropolitan Manila,NCR,PH130000000
2020-08-30,2192.0,2143.714285714286,15.630956839732093,15.286635710181164,Metropolitan Manila,NCR,PH130000000
2020-08-31,576.0,1872.2857142857142,4.107404717009893,13.35110273341559,Metropolitan Manila,NCR,PH130000000
2020-09-01,569.0,1728.2857142857142,4.057488340240676,12.324251554163117,Metropolitan Manila,NCR,PH130000000
2020-09-02,1148.0,1445.7142857142856,8.186285790151661,10.309259855193481,Metropolitan Manila,NCR,PH130000000
2020-09-03,787.0,1334.2857142857142,5.612026931053448,9.514672633152877,Metropolitan Manila,NCR,PH130000000
2020-09-04,1777.0,1292.5714285714284,12.671628788414202,9.217211775671009,Metropolitan Manila,NCR,PH130000000
2020-09-05,1148.0,1171.0,8.186285790151661,8.350296742393375,Metropolitan Manila,NCR,PH130000000
2020-09-06,1139.0,1020.5714285714286,8.122107591448382,7.277603992638561,Metropolitan Manila,NCR,PH130000000
2020-09-07,511.0,1011.2857142857142,3.6438955041528738,7.211388390801844,Metropolitan Manila,NCR,PH130000000
2020-09-08,1424.0,1133.4285714285713,10.154417217052236,8.082378230346352,Metropolitan Manila,NCR,PH130000000
2020-09-09,1469.0,1179.2857142857142,10.475308210568633,8.409381433263063,Metropolitan Manila,NCR,PH130000000
2020-09-10,2142.0,1372.857142857143,15.27441129138054,9.789722056166932,Metropolitan Manila,NCR,PH130000000
2020-09-11,1799.0,1376.0,12.828508829688886,9.812133490634745,Metropolitan Manila,NCR,PH130000000
2020-09-12,2619.0,1586.142857142857,18.67585582265436,11.310643495277988,Metropolitan Manila,NCR,PH130000000
2020-09-13,1474.0,1634.0,10.51096276540379,11.65190852012876,Metropolitan Manila,NCR,PH130000000
2020-09-14,2500.0,1918.142857142857,17.827277417577662,13.678105936332303,Metropolitan Manila,NCR,PH130000000
2020-09-15,1739.0,1963.142857142857,12.400654171667021,13.998996929848701,Metropolitan Manila,NCR,PH130000000
2020-09-16,1611.0,1983.4285714285713,11.487897567887044,14.14365255232276,Metropolitan Manila,NCR,PH130000000
2020-09-17,1265.0,1858.142857142857,9.020602373294297,13.25025127831044,Metropolitan Manila,NCR,PH130000000
2020-09-18,1334.0,1791.7142857142856,9.51263523001944,12.776555049786234,Metropolitan Manila,NCR,PH130000000
2020-09-19,1461.0,1626.2857142857142,10.418260922832385,11.596898635525953,Metropolitan Manila,NCR,PH130000000
2020-09-20,1321.0,1604.4285714285713,9.419933387448037,11.441037295817988,Metropolitan Manila,NCR,PH130000000
2020-09-21,1242.0,1424.7142857142856,8.856591421052583,10.159510724885836,Metropolitan Manila,NCR,PH130000000
2020-09-22,562.0,1256.5714285714284,4.007571963471459,8.960498980857897,Metropolitan Manila,NCR,PH130000000
2020-09-23,1188.0,1196.142857142857,8.471522228832905,8.529588218135878,Metropolitan Manila,NCR,PH130000000
2020-09-24,774.0,1126.0,5.519325088482044,8.029405748876984,Metropolitan Manila,NCR,PH130000000
2020-09-25,1057.0,1086.4285714285713,7.5373728921518355,7.747225414895898,Metropolitan Manila,NCR,PH130000000
2020-09-26,1110.0,1036.2857142857142,7.915311173404482,7.3896611649776265,Metropolitan Manila,NCR,PH130000000
2020-09-27,1048.0,997.2857142857142,7.473194693448556,7.111555637263415,Metropolitan Manila,NCR,PH130000000
2020-09-28,387.0,875.1428571428571,2.759662544241022,6.240565797718906,Metropolitan Manila,NCR,PH130000000
2020-09-29,596.0,880.0,4.250022936350514,6.275201650987343,Metropolitan Manila,NCR,PH130000000
2020-09-30,868.0,834.2857142857142,6.189630719382964,5.949217149637351,Metropolitan Manila,NCR,PH130000000
2020-10-01,911.0,853.8571428571428,6.4962598909653,6.088779264277816,Metropolitan Manila,NCR,PH130000000
2020-10-02,1062.0,854.5714285714286,7.57302744698699,6.0938727721114105,Metropolitan Manila,NCR,PH130000000
2020-10-03,1035.0,843.8571428571428,7.380492850877152,6.017470154607506,Metropolitan Manila,NCR,PH130000000
2020-10-04,1247.0,872.2857142857142,8.892245975887738,6.2201917663845325,Metropolitan Manila,NCR,PH130000000
2020-10-05,804.0,931.8571428571428,5.7332524174929755,6.64499031970624,Metropolitan Manila,NCR,PH130000000
2020-10-06,542.0,924.1428571428571,3.864953744130837,6.5899804351034295,Metropolitan Manila,NCR,PH130000000
2020-10-07,1008.0,944.1428571428571,7.187958254767313,6.73259865444405,Metropolitan Manila,NCR,PH130000000
2020-10-08,851.0,935.5714285714286,6.0684052329434355,6.671476560440927,Metropolitan Manila,NCR,PH130000000
2020-10-09,1083.0,938.5714285714286,7.722776577294643,6.692869293342021,Metropolitan Manila,NCR,PH130000000
2020-10-10,640.0,882.1428571428571,4.563783018899882,6.290482174488124,Metropolitan Manila,NCR,PH130000000
2020-10-11,773.0,814.4285714285713,5.5121941775150125,5.807617631863449,Metropolitan Manila,NCR,PH130000000
2020-10-12,1333.0,890.0,9.50550431905241,6.3465107606576545,Metropolitan Manila,NCR,PH130000000
2020-10-13,578.0,895.1428571428571,4.1216665389439555,6.383184017059529,Metropolitan Manila,NCR,PH130000000
2020-10-14,620.0,839.7142857142857,4.42116479955926,5.987927809172664,Metropolitan Manila,NCR,PH130000000
2020-10-15,560.0,798.1428571428571,3.993310141537396,5.691485653257516,Metropolitan Manila,NCR,PH130000000
2020-10-16,964.0,781.1428571428571,6.874198172217946,5.570260166817988,Metropolitan Manila,NCR,PH130000000
2020-10-17,738.0,795.1428571428571,5.2626122936689255,5.670092920356423,Metropolitan Manila,NCR,PH130000000
2020-10-18,803.0,799.4285714285713,5.726121506525945,5.700653967357986,Metropolitan Manila,NCR,PH130000000
2020-10-19,271.0,647.7142857142857,1.9324768720654184,4.618792903502701,Metropolitan Manila,NCR,PH130000000
2020-10-20,159.0,587.8571428571428,1.1338148437579392,4.191956947047555,Metropolitan Manila,NCR,PH130000000
2020-10-21,377.0,553.1428571428571,2.688353434570711,3.9444124663349056,Metropolitan Manila,NCR,PH130000000
2020-10-22,491.0,543.2857142857142,3.501277284812253,3.874122058231314,Metropolitan Manila,NCR,PH130000000
2020-10-23,498.0,476.71428571428567,3.55119366158147,3.399407128140389,Metropolitan Manila,NCR,PH130000000
2020-10-24,560.0,451.2857142857143,3.993310141537396,3.218078249264456,Metropolitan Manila,NCR,PH130000000
2020-10-25,566.0,417.4285714285714,4.036095607339583,2.9766459779521184,Metropolitan Manila,NCR,PH130000000
2020-10-26,393.0,434.85714285714283,2.8024480100432085,3.1009275690918026,Metropolitan Manila,NCR,PH130000000
2020-10-27,351.0,462.2857142857143,2.502949749427904,3.2965182699017976,Metropolitan Manila,NCR,PH130000000
2020-10-28,566.0,489.2857142857143,4.036095607339583,3.4890528660116367,Metropolitan Manila,NCR,PH130000000
2020-10-29,498.0,490.2857142857143,3.55119366158147,3.4961837769786674,Metropolitan Manila,NCR,PH130000000
2020-10-30,551.0,497.85714285714283,3.9291319428341165,3.55017496001476,Metropolitan Manila,NCR,PH130000000
2020-10-31,480.0,486.4285714285714,3.4228372641749107,3.4686788346772617,Metropolitan Manila,NCR,PH130000000
2020-11-01,600.0,491.2857142857143,4.278546580218639,3.5033146879456982,Metropolitan Manila,NCR,PH130000000
2020-11-02,635.0,525.8571428571428,4.528128464064726,3.749840467091629,Metropolitan Manila,NCR,PH130000000
2020-11-03,413.0,534.7142857142857,2.9450662293838294,3.81299996422819,Metropolitan Manila,NCR,PH130000000
2020-11-04,215.0,484.57142857142856,1.5331458579116788,3.455435714309918,Metropolitan Manila,NCR,PH130000000
2020-11-05,574.0,495.4285714285714,4.093142895075831,3.532857033380541,Metropolitan Manila,NCR,PH130000000
2020-11-06,530.0,492.4285714285714,3.7793828125264644,3.5114643004794477,Metropolitan Manila,NCR,PH130000000
2020-11-07,554.0,503.0,3.9505246757352097,3.5868482164166338,Metropolitan Manila,NCR,PH130000000
2020-11-08,662.0,511.85714285714283,4.720663060174565,3.6500077135531948,Metropolitan Manila,NCR,PH130000000
2020-11-09,473.0,488.71428571428567,3.3729208874056935,3.484978059744762,Metropolitan Manila,NCR,PH130000000
2020-11-10,362.0,481.4285714285714,2.5813897700652455,3.433024279842107,Metropolitan Manila,NCR,PH130000000
2020-11-11,393.0,506.85714285714283,2.8024480100432085,3.61435315871804,Metropolitan Manila,NCR,PH130000000
2020-11-12,118.0,441.71428571428567,0.8414474941096656,3.1498252442943024,Metropolitan Manila,NCR,PH130000000
2020-11-13,392.0,422.0,2.7953170990761773,3.0092444280871185,Metropolitan Manila,NCR,PH130000000
2020-11-14,339.0,391.2857142857143,2.417378817823531,2.7902235912425923,Metropolitan Manila,NCR,PH130000000
2020-11-15,433.0,358.57142857142856,3.087684448724451,2.556940932464005,Metropolitan Manila,NCR,PH130000000
2020-11-16,355.0,341.7142857142857,2.531473393296028,2.4367341475911957,Metropolitan Manila,NCR,PH130000000
2020-11-17,235.0,323.57142857142856,1.6757640772523001,2.307359048617917,Metropolitan Manila,NCR,PH130000000
2020-11-18,351.0,317.57142857142856,2.502949749427904,2.2645735828157307,Metropolitan Manila,NCR,PH130000000
2020-11-19,308.0,344.7142857142857,2.196320577845568,2.4581268804922884,Metropolitan Manila,NCR,PH130000000
2020-11-20,358.0,339.85714285714283,2.552866126197121,2.423491027223852,Metropolitan Manila,NCR,PH130000000
2020-11-21,336.0,339.4285714285714,2.3959860849224377,2.4204349225236954,Metropolitan Manila,NCR,PH130000000
2020-11-22,512.0,350.7142857142857,3.651026415119905,2.500912346294475,Metropolitan Manila,NCR,PH130000000
2020-11-23,459.0,365.57142857142856,3.2730881338672586,2.606857309233222,Metropolitan Manila,NCR,PH130000000
2020-11-24,269.0,370.4285714285714,1.9182150501313564,2.6414931625016584,Metropolitan Manila,NCR,PH130000000
2020-11-25,112.0,336.2857142857143,0.7986620283074792,2.398023488055884,Metropolitan Manila,NCR,PH130000000
2020-11-26,315.0,337.2857142857143,2.246236954614785,2.405154399022915,Metropolitan Manila,NCR,PH130000000
2020-11-27,541.0,363.4285714285714,3.857822833163806,2.591576785732441,Metropolitan Manila,NCR,PH130000000
2020-11-28,395.0,371.85714285714283,2.8167098319772705,2.651680178168846,Metropolitan Manila,NCR,PH130000000
2020-11-29,591.0,383.1428571428571,4.214368381515359,2.7321576019396256,Metropolitan Manila,NCR,PH130000000
2020-11-30,417.0,377.1428571428571,2.973589873251954,2.689372136137439,Metropolitan Manila,NCR,PH130000000
2020-12-01,290.0,380.1428571428571,2.0679641804390085,2.710764869038532,Metropolitan Manila,NCR,PH130000000
2020-12-02,362.0,415.85714285714283,2.5813897700652455,2.965440260718213,Metropolitan Manila,NCR,PH130000000
2020-12-03,302.0,414.0,2.1535351120433814,2.9521971403508696,Metropolitan Manila,NCR,PH130000000
2020-12-04,234.0,370.1428571428571,1.6686331662852691,2.6394557593682215,Metropolitan Manila,NCR,PH130000000
2020-12-05,443.0,377.0,3.1589935583947617,2.68835343457072,Metropolitan Manila,NCR,PH130000000
2020-12-06,483.0,361.57142857142856,3.444229997076004,2.578333665365098,Metropolitan Manila,NCR,PH130000000
2020-12-07,387.0,357.2857142857143,2.759662544241022,2.547772618363536,Metropolitan Manila,NCR,PH130000000
2020-12-08,326.0,362.4285714285714,2.324676975252127,2.5844458747654104,Metropolitan Manila,NCR,PH130000000
2020-12-09,357.0,361.7142857142857,2.54573521523009,2.5793523669318166,Metropolitan Manila,NCR,PH130000000
2020-12-10,333.0,366.1428571428571,2.3745933520213445,2.610932115500097,Metropolitan Manila,NCR,PH130000000
2020-12-11,308.0,376.71428571428567,2.196320577845568,2.6863160314372827,Metropolitan Manila,NCR,PH130000000
2020-12-12,353.0,363.85714285714283,2.517211571361966,2.5946328904325973,Metropolitan Manila,NCR,PH130000000
2020-12-13,378.0,348.85714285714283,2.6954843455377424,2.4876692259271316,Metropolitan Manila,NCR,PH130000000
2020-12-14,328.5,340.5,2.3425042526697046,2.428075184274086,Metropolitan Manila,NCR,PH130000000
2020-12-15,279.0,333.7857142857143,1.989524159801667,2.380196210638306,Metropolitan Manila,NCR,PH130000000
2020-12-16,284.0,323.35714285714283,2.025178714636822,2.3058309962678387,Metropolitan Manila,NCR,PH130000000
2020-12-17,372.0,328.9285714285714,2.652698879735556,2.345560357369869,Metropolitan Manila,NCR,PH130000000
2020-12-18,689.0,383.35714285714283,4.913197656284403,2.7336856542897023,Metropolitan Manila,NCR,PH130000000
2020-12-19,444.0,396.35714285714283,3.1661244693617925,2.826387496861106,Metropolitan Manila,NCR,PH130000000
2020-12-20,482.0,411.21428571428567,3.437099086108973,2.932332459799853,Metropolitan Manila,NCR,PH130000000
2020-12-21,598.0,449.71428571428567,4.264284758284576,3.206872532030549,Metropolitan Manila,NCR,PH130000000
2020-12-22,336.0,457.85714285714283,2.3959860849224377,3.2649385213335163,Metropolitan Manila,NCR,PH130000000
2020-12-23,444.0,480.71428571428567,3.1661244693617925,3.427930772008512,Metropolitan Manila,NCR,PH130000000
2020-12-24,497.0,498.57142857142856,3.544062750614439,3.5552684678483524,Metropolitan Manila,NCR,PH130000000
2020-12-25,526.0,475.2857142857143,3.75085916865834,3.389220112473201,Metropolitan Manila,NCR,PH130000000
2020-12-26,376.0,465.57142857142856,2.6812225236036804,3.319948405936328,Metropolitan Manila,NCR,PH130000000
2020-12-27,238.0,430.71428571428567,1.6971568101533934,3.071385223656959,Metropolitan Manila,NCR,PH130000000
2020-12-28,187.0,372.0,1.333480350834809,2.652698879735564,Metropolitan Manila,NCR,PH130000000
2020-12-29,211.0,354.1428571428571,1.5046222140435546,2.5253611838957233,Metropolitan Manila,NCR,PH130000000
