DATE,NUM_ASYMPTOMATIC,NUM_CRITICAL,NUM_DAILY_CASES,NUM_TOT_DIED,NUM_MILD,NUM_TOT_RECOVERED,NUM_SEVERE,NUM_TOT_CASES,NUM_DAILY_MILD,NUM_DAILY_ASYMPTOMATIC,NUM_DAILY_SEVERE,NUM_DAILY_CRITICAL,NUM_DAILY_DIED,NUM_DAILY_RECOVERED,MA7_NUM_ASYMPTOMATIC,MA7_NUM_CRITICAL,MA7_NUM_DAILY_CASES,MA7_NUM_TOT_DIED,MA7_NUM_MILD,MA7_NUM_TOT_RECOVERED,MA7_NUM_SEVERE,MA7_NUM_TOT_CASES,MA7_NUM_DAILY_MILD,MA7_NUM_DAILY_ASYMPTOMATIC,MA7_NUM_DAILY_SEVERE,MA7_NUM_DAILY_CRITICAL,MA7_NUM_DAILY_DIED,MA7_NUM_DAILY_RECOVERED,NUM_ASYMPTOMATIC_per_100kpop,NUM_CRITICAL_per_100kpop,NUM_DAILY_CASES_per_100kpop,NUM_TOT_DIED_per_100kpop,NUM_MILD_per_100kpop,NUM_TOT_RECOVERED_per_100kpop,NUM_SEVERE_per_100kpop,NUM_TOT_CASES_per_100kpop,NUM_DAILY_MILD_per_100kpop,NUM_DAILY_ASYMPTOMATIC_per_100kpop,NUM_DAILY_SEVERE_per_100kpop,NUM_DAILY_CRITICAL_per_100kpop,NUM_DAILY_DIED_per_100kpop,NUM_DAILY_RECOVERED_per_100kpop,MA7_NUM_ASYMPTOMATIC_per_100kpop,MA7_NUM_CRITICAL_per_100kpop,MA7_NUM_DAILY_CASES_per_100kpop,MA7_NUM_TOT_DIED_per_100kpop,MA7_NUM_MILD_per_100kpop,MA7_NUM_TOT_RECOVERED_per_100kpop,MA7_NUM_SEVERE_per_100kpop,MA7_NUM_TOT_CASES_per_100kpop,MA7_NUM_DAILY_MILD_per_100kpop,MA7_NUM_DAILY_ASYMPTOMATIC_per_100kpop,MA7_NUM_DAILY_SEVERE_per_100kpop,MA7_NUM_DAILY_CRITICAL_per_100kpop,MA7_NUM_DAILY_DIED_per_100kpop,MA7_NUM_DAILY_RECOVERED_per_100kpop,REGION_L,REGION_S,REGION_PSGC
2021-01-02,43.0,22.0,145.0,334.0,1968.0,10660.0,26.0,13053.0,145.0,0.0,0.0,0.0,0.0,0.0,39.0,22.0,91.14285714285714,332.2857142857143,1667.142857142857,10644.714285714284,25.857142857142854,12731.0,-20.428571428571427,-8.428571428571429,-0.14285714285714285,-0.14285714285714285,2.714285714285714,117.57142857142857,0.8002159515615587,0.40941281242684396,2.6984026273587443,6.215630879571177,36.62383703891041,198.37911729409805,0.48385150559536105,242.9120654821634,2.6984026273587443,0.0,0.0,0.0,0.0,0.0,0.7257772583930473,0.4094128124268438,1.696138794339782,6.183728582498952,31.024983902735514,198.09465514520411,0.4811929808393425,236.91975068209769,-0.38016904011064145,-0.15685296060508946,-0.0026585247560184594,-0.0026585247560184655,0.0505119703643509,2.187965874203199,Davao Region (Region XI),11,PH110000000
2021-01-03,38.0,22.0,108.0,334.0,1425.0,11316.0,26.0,13161.0,-543.0,-5.0,0.0,0.0,0.0,656.0,40.14285714285714,22.0,95.85714285714285,333.57142857142856,1663.142857142857,10742.0,26.0,12826.857142857141,-4.0,1.1428571428571428,0.14285714285714285,0.0,1.2857142857142856,97.28571428571428,0.7071675851009124,0.40941281242684396,2.0098447155499612,6.215630879571177,26.51878444128421,210.58706297373485,0.48385150559536105,244.92191019771334,-10.105052597626194,-0.09304836646064636,0.0,0.0,0.0,12.207945679636802,0.747045456441195,0.4094128124268438,1.7838701112883915,6.207655305303118,30.950545209566997,199.9051105040527,0.48385150559536094,238.70362079338605,-0.07443869316851766,0.02126819804814785,0.0026585247560184755,1.982541115402065e-18,0.023926722804166224,1.8104553588485763,Davao Region (Region XI),11,PH110000000
2021-01-04,38.0,22.0,98.0,334.0,1513.0,11326.0,26.0,13259.0,88.0,0.0,0.0,0.0,0.0,10.0,40.714285714285715,22.0,99.0,334.0,1662.5714285714284,10840.571428571428,26.0,12925.857142857141,-0.5714285714285714,0.5714285714285714,0.0,0.0,0.42857142857142855,98.57142857142857,0.7071675851009124,0.40941281242684396,1.8237479826286687,6.215630879571177,28.15643569099159,210.77315970665614,0.48385150559536105,246.74565818034202,1.6376512497073759,0.0,0.0,0.0,0.0,0.18609673292129272,0.7576795554652689,0.4094128124268438,1.8423576559207977,6.215630879571173,30.93991111054292,201.73949258570545,0.48385150559536094,240.54597844930686,-0.010634099024074464,0.01063409902407398,7.93016446160826e-18,1.982541115402065e-18,0.007975574268055419,1.8343820816527425,Davao Region (Region XI),11,PH110000000
2021-01-05,48.0,22.0,112.0,352.0,1589.0,11334.0,26.0,13371.0,76.0,10.0,0.0,0.0,18.0,8.0,42.0,22.0,102.0,336.57142857142856,1661.0,10940.285714285714,26.0,13027.857142857141,-1.5714285714285714,1.2857142857142856,0.0,0.0,2.571428571428571,99.71428571428571,0.8932643180222051,0.40941281242684396,2.0842834087184783,6.550604998829503,29.570770861193413,210.92203709299318,0.48385150559536105,248.8299415890605,1.4143351702018248,0.18609673292129272,0.0,0.0,0.3349741192583269,0.14887738633703418,0.7816062782694351,0.4094128124268438,1.8981866757971855,6.263484325179506,30.910667338226716,203.59514286540633,0.48385150559536094,242.444165125104,-0.02924377231620372,0.023926722804166314,7.93016446160826e-18,1.982541115402065e-18,0.04785344560833242,1.8556502797008902,Davao Region (Region XI),11,PH110000000
2021-01-06,63.0,22.0,102.0,353.0,1672.0,11336.0,27.0,13473.0,83.0,15.0,1.0,0.0,1.0,2.0,45.14285714285714,22.0,112.85714285714285,339.2857142857143,1667.8571428571427,11040.285714285714,26.142857142857142,13140.714285714284,6.857142857142857,3.142857142857143,0.14285714285714285,0.0,2.714285714285714,100.0,1.1724094174041442,0.40941281242684396,1.8981866757971857,6.569214672121633,31.11537374444014,210.95925643957742,0.5024611788874903,250.72812826485767,1.5446028832467296,0.2791450993819391,0.018609673292129272,0.0,0.018609673292129272,0.037219346584258545,0.8400938229018413,0.4094128124268438,2.100234557254589,6.313996295543856,31.038276526515602,205.45611019461927,0.4865100303513794,244.5443996823586,0.12760918828888587,0.058487544632406394,0.0026585247560184755,1.982541115402065e-18,0.050511970364350886,1.8609673292129272,Davao Region (Region XI),11,PH110000000
2021-01-07,74.0,23.0,82.0,356.0,1735.0,11340.0,27.0,13555.0,63.0,11.0,0.0,1.0,3.0,4.0,49.57142857142857,22.142857142857142,113.57142857142857,342.4285714285714,1675.0,11138.857142857143,26.285714285714285,13254.285714285714,7.142857142857142,4.428571428571428,0.14285714285714285,0.14285714285714285,3.142857142857143,98.57142857142857,1.3771158236175662,0.4280224857189733,1.5259932099546003,6.6250436919980205,32.28778316184429,211.03369513274595,0.5024611788874903,252.25412147481228,1.1724094174041442,0.20470640621342198,0.0,0.018609673292129272,0.05582901987638782,0.07443869316851709,0.9225080903384139,0.41207133718286226,2.1135271810346814,6.372483840176263,31.171202764316526,207.290492276272,0.4891685551073979,246.65792686339327,0.1329262378009228,0.0824142674365726,0.0026585247560184755,0.0026585247560184694,0.058487544632406296,1.8343820816527425,Davao Region (Region XI),11,PH110000000
2021-01-08,203.0,25.0,166.0,357.0,1759.0,11341.0,30.0,13721.0,24.0,129.0,3.0,2.0,1.0,1.0,72.42857142857143,22.57142857142857,116.14285714285714,345.7142857142857,1665.8571428571427,11236.142857142857,26.857142857142854,13370.42857142857,-9.142857142857142,22.857142857142854,0.5714285714285714,0.42857142857142855,3.2857142857142856,97.28571428571428,3.777763678302242,0.4652418323032318,3.089205766493459,6.64365336529015,32.73441532085539,211.05230480603808,0.5582901987638782,255.34332724130573,0.44663215901110254,2.400647854684676,0.05582901987638782,0.037219346584258545,0.018609673292129272,0.018609673292129272,1.3478720513013684,0.42004691145091766,2.161380626643014,6.433629909564688,31.001057179931344,209.1009476351206,0.49980265413147174,248.81930749003627,-0.17014558438518246,0.4253639609629549,0.010634099024073878,0.007975574268055403,0.06114606938842476,1.8104553588485763,Davao Region (Region XI),11,PH110000000
2021-01-09,275.0,26.0,194.0,358.0,1870.0,11344.0,35.0,13915.0,111.0,72.0,5.0,1.0,1.0,3.0,105.57142857142857,23.142857142857142,123.14285714285714,349.1428571428571,1651.8571428571427,11333.857142857143,28.142857142857142,13493.571428571428,-14.0,33.14285714285714,1.2857142857142856,0.5714285714285714,3.4285714285714284,97.71428571428571,5.11766015533555,0.48385150559536105,3.610276618673079,6.662263038582279,34.80008905628174,211.10813382591445,0.6513385652245245,258.95360385997884,2.065673735426349,1.3398964770333075,0.09304836646064636,0.018609673292129272,0.018609673292129272,0.05582901987638782,1.964649794697653,0.4306810104749915,2.2916483396879186,6.4974345037091314,30.740521753841534,210.91937856823722,0.5237293769356379,251.1109558297242,-0.26053542608981034,0.6167777433962844,0.02392672280416621,0.01063409902407387,0.06380459414444323,1.8184309331166317,Davao Region (Region XI),11,PH110000000
2021-01-10,73.0,26.0,145.0,358.0,1460.0,12099.0,37.0,14060.0,-410.0,-202.0,2.0,0.0,0.0,755.0,110.57142857142857,23.71428571428571,128.42857142857142,352.57142857142856,1656.8571428571427,11445.714285714284,29.71428571428571,13622.0,5.0,5.0,1.5714285714285714,0.5714285714285714,3.4285714285714284,111.85714285714285,1.3585061503254368,0.48385150559536105,2.6984026273587443,6.662263038582279,27.17012300650874,225.15843716147205,0.6885579118087831,261.6520064873376,-7.629966049773001,-3.759154005010113,0.037219346584258545,0.0,0.0,14.0503033355576,2.0576981611582994,0.4413151094990654,2.390013755660602,6.561239097853575,30.83357012030218,213.0010034521997,0.552973149251841,253.50096958538478,0.0930483664606458,0.09304836646064642,0.029243772316203148,0.01063409902407387,0.06380459414444323,2.0816248839624603,Davao Region (Region XI),11,PH110000000
2021-01-11,78.0,26.0,206.0,358.0,1659.0,12100.0,38.0,14266.0,199.0,5.0,1.0,0.0,0.0,1.0,116.28571428571428,24.285714285714285,143.85714285714286,356.0,1677.7142857142856,11556.285714285714,31.428571428571427,13765.857142857141,20.857142857142858,5.7142857142857135,1.7142857142857142,0.5714285714285714,3.4285714285714284,110.57142857142857,1.4515545167860833,0.48385150559536105,3.83359269817863,6.662263038582279,30.87344799164246,225.17704683476418,0.7071675851009124,265.4855991855162,3.703324985133725,0.09304836646064636,0.018609673292129272,0.0,0.0,0.018609673292129272,2.164039151399038,0.45194920852313925,2.677134429310596,6.625043691998018,31.221714734680877,215.05870161335798,0.5848754463240626,256.1781040146954,0.3881446143786957,0.10634099024073876,0.031902297072221614,0.01063409902407387,0.06380459414444323,2.057698161158294,Davao Region (Region XI),11,PH110000000
