DATE,NUM_TOT_CASES,MA7_NUM_TOT_CASES,NUM_TOT_CASES_per_100kpop,MA7_NUM_TOT_CASES_per_100kpop,REGION_L,REGION_S,REGION_PSGC
2020-04-25,5005.0,5005.0,35.69020938999048,35.69020938999048,Metropolitan Manila,NCR,PH130000000
2020-04-26,5158.0,5081.5,36.78123876794623,36.23572407896835,Metropolitan Manila,NCR,PH130000000
2020-04-27,5280.0,5147.666666666667,37.65120990592402,36.70755268795357,Metropolitan Manila,NCR,PH130000000
2020-04-28,5403.0,5211.5,38.52831195486884,37.16274250468239,Metropolitan Manila,NCR,PH130000000
2020-04-29,5595.0,5288.2,39.89744686053881,37.70968337585367,Metropolitan Manila,NCR,PH130000000
2020-04-30,5744.0,5364.166666666667,40.95995259462644,38.251394912315796,Metropolitan Manila,NCR,PH130000000
2020-05-01,5869.0,5436.285714285715,41.85131646550532,38.765669419914296,Metropolitan Manila,NCR,PH130000000
2020-05-02,5919.0,5566.857142857142,42.20786201385687,39.69676265189521,Metropolitan Manila,NCR,PH130000000
2020-05-03,6040.0,5692.857142857142,43.07070224086763,40.595257433741125,Metropolitan Manila,NCR,PH130000000
2020-05-04,6161.0,5818.714285714285,43.93354246787839,41.49273351402032,Metropolitan Manila,NCR,PH130000000
2020-05-05,6203.0,5933.0,44.23304072849369,42.3076947673953,Metropolitan Manila,NCR,PH130000000
2020-05-06,6506.0,6063.142857142857,46.393706751504105,43.23573189467606,Metropolitan Manila,NCR,PH130000000
2020-05-07,6600.0,6185.428571428571,47.064012382405025,44.10774043578728,Metropolitan Manila,NCR,PH130000000
2020-05-08,6675.0,6300.571428571428,47.598830704932354,44.92881389856257,Metropolitan Manila,NCR,PH130000000
2020-05-09,6776.0,6423.0,48.31905271260249,45.801841141240516,Metropolitan Manila,NCR,PH130000000
2020-05-10,6861.0,6540.285714285714,48.92518014480013,46.63819512751658,Metropolitan Manila,NCR,PH130000000
2020-05-11,7032.0,6664.714285714285,50.14456592016244,47.52548419212859,Metropolitan Manila,NCR,PH130000000
2020-05-12,7186.0,6805.142857142857,51.24272620908523,48.5268678322131,Metropolitan Manila,NCR,PH130000000
2020-05-13,7337.0,6923.857142857142,52.31949376510692,49.37340883415636,Metropolitan Manila,NCR,PH130000000
2020-05-14,7511.0,7054.0,53.56027227337032,50.30144596143711,Metropolitan Manila,NCR,PH130000000
2020-05-15,7630.0,7190.428571428571,54.408850678447024,51.274305957653496,Metropolitan Manila,NCR,PH130000000
2020-05-16,7752.0,7329.857142857142,55.27882181642481,52.26855868677097,Metropolitan Manila,NCR,PH130000000
2020-05-17,7904.0,7478.857142857142,56.36272028341353,53.3310644208586,Metropolitan Manila,NCR,PH130000000
2020-05-18,8021.0,7620.142857142857,57.19703686655617,54.33856027034342,Metropolitan Manila,NCR,PH130000000
2020-05-19,8182.0,7762.428571428571,58.34511353224817,55.35318703079527,Metropolitan Manila,NCR,PH130000000
2020-05-20,8331.0,7904.428571428571,59.4076192663358,56.36577638811368,Metropolitan Manila,NCR,PH130000000
2020-05-21,8426.0,8035.142857142857,60.08505580820375,57.29788832166131,Metropolitan Manila,NCR,PH130000000
2020-05-22,8517.0,8161.857142857142,60.73396870620358,58.20147661134082,Metropolitan Manila,NCR,PH130000000
2020-05-23,8627.0,8286.857142857143,61.518368912576996,59.09284048221971,Metropolitan Manila,NCR,PH130000000
2020-05-24,8813.0,8416.714285714284,62.84471835244477,60.01884020636703,Metropolitan Manila,NCR,PH130000000
2020-05-25,8974.0,8552.857142857143,63.992795018136775,60.989662799449974,Metropolitan Manila,NCR,PH130000000
2020-05-26,9218.0,8700.857142857143,65.73273729409235,62.04503762257057,Metropolitan Manila,NCR,PH130000000
2020-05-27,9475.0,8864.285714285714,67.56538141261933,63.210432214896784,Metropolitan Manila,NCR,PH130000000
2020-05-28,9802.0,9060.857142857143,69.8971892988385,64.61216557070175,Metropolitan Manila,NCR,PH130000000
2020-05-29,10383.0,9327.42857142857,74.04024857068354,66.5130626941989,Metropolitan Manila,NCR,PH130000000
2020-05-30,10770.0,9633.571428571428,76.79991111492457,68.69614015167711,Metropolitan Manila,NCR,PH130000000
2020-05-31,11005.2,9946.742857142855,78.47710137437028,70.9293377262379,Metropolitan Manila,NCR,PH130000000
2020-06-01,11240.4,10270.514285714284,80.15429163381599,73.23812295704921,Metropolitan Manila,NCR,PH130000000
2020-06-02,11475.6,10593.028571428571,81.83148189326168,75.5379436140734,Metropolitan Manila,NCR,PH130000000
2020-06-03,11710.8,10912.42857142857,83.50867215270739,77.81555657694312,Metropolitan Manila,NCR,PH130000000
2020-06-04,11946.0,11218.714285714284,85.1858624121531,79.99965273598808,Metropolitan Manila,NCR,PH130000000
2020-06-05,11995.0,11449.0,85.53527704953761,81.64179966153866,Metropolitan Manila,NCR,PH130000000
2020-06-06,12284.0,11665.285714285714,87.5961103190096,83.18411383355081,Metropolitan Manila,NCR,PH130000000
2020-06-07,12457.0,11872.685714285713,88.82975791630597,84.66306476811305,Metropolitan Manila,NCR,PH130000000
2020-06-08,12713.0,12083.057142857144,90.65527112386592,86.16320469526305,Metropolitan Manila,NCR,PH130000000
2020-06-09,12936.0,12291.685714285713,92.24546426951385,87.65091646329907,Metropolitan Manila,NCR,PH130000000
2020-06-10,13175.0,12500.857142857141,93.94975199063427,89.14249929728862,Metropolitan Manila,NCR,PH130000000
2020-06-11,13357.0,12702.42857142857,95.24757778663393,90.57988720792873,Metropolitan Manila,NCR,PH130000000
2020-06-12,13647.0,12938.42857142857,97.31554196707293,92.26278219614807,Metropolitan Manila,NCR,PH130000000
2020-06-13,13934.0,13174.142857142857,99.36211341461085,93.94363978123397,Metropolitan Manila,NCR,PH130000000
2020-06-14,14198.0,13422.857142857141,101.24467390990705,95.71719920889126,Metropolitan Manila,NCR,PH130000000
2020-06-15,14422.0,13667.0,102.84199796652202,97.45816018641355,Metropolitan Manila,NCR,PH130000000
2020-06-16,14615.0,13906.857142857141,104.218263783159,99.16856011693429,Metropolitan Manila,NCR,PH130000000
2020-06-17,14815.0,14141.142857142857,105.64444597656522,100.83923068635299,Metropolitan Manila,NCR,PH130000000
2020-06-18,15004.0,14376.42857142857,106.9921881493341,102.51703216673873,Metropolitan Manila,NCR,PH130000000
2020-06-19,15290.0,14611.142857142857,109.03162868590498,104.1907588408576,Metropolitan Manila,NCR,PH130000000
2020-06-20,15590.0,14847.714285714284,111.17090197601429,105.87772863534379,Metropolitan Manila,NCR,PH130000000
2020-06-21,15858.0,15084.857142857141,113.08198611517862,107.56877323609687,Metropolitan Manila,NCR,PH130000000
2020-06-22,16038.0,15315.714285714284,114.36555008924421,109.21499496791434,Metropolitan Manila,NCR,PH130000000
2020-06-23,16518.0,15587.571428571428,117.78838735341913,111.15358404938006,Metropolitan Manila,NCR,PH130000000
2020-06-24,16771.0,15867.0,119.59250782807798,113.14616431388188,Metropolitan Manila,NCR,PH130000000
2020-06-25,17241.0,16186.571428571428,122.94403598258258,115.42499971863167,Metropolitan Manila,NCR,PH130000000
2020-06-26,17633.0,16521.285714285714,125.73935308165876,117.81181748945363,Metropolitan Manila,NCR,PH130000000
2020-06-27,17954.0,16859.0,128.02837550207573,120.2200279931767,Metropolitan Manila,NCR,PH130000000
2020-06-28,18323.0,17211.142857142855,130.6596816489102,122.73112735513834,Metropolitan Manila,NCR,PH130000000
2020-06-29,18873.0,17616.142857142855,134.58168268077728,125.61914629678593,Metropolitan Manila,NCR,PH130000000
2020-06-30,19220.0,18002.142857142855,137.05610878633706,128.37167793005992,Metropolitan Manila,NCR,PH130000000
2020-07-01,19378.5,18374.642857142855,138.18635817461148,131.027942265279,Metropolitan Manila,NCR,PH130000000
2020-07-02,19537.0,18702.642857142855,139.3166075628859,133.36688106246518,Metropolitan Manila,NCR,PH130000000
2020-07-03,20367.0,19093.214285714286,145.2352636655217,136.15201114587418,Metropolitan Manila,NCR,PH130000000
2020-07-04,21002.0,19528.642857142855,149.7633921295864,139.25701352123284,Metropolitan Manila,NCR,PH130000000
2020-07-05,21490.666666666668,19981.166666666664,153.24803062214227,142.48392051740885,Metropolitan Manila,NCR,PH130000000
2020-07-06,21979.333333333332,20424.92857142857,156.7326691146981,145.6483471508261,Metropolitan Manila,NCR,PH130000000
2020-07-07,22468.0,20888.92857142857,160.21730760725396,148.95708983952852,Metropolitan Manila,NCR,PH130000000
2020-07-08,25426.0,21752.85714285714,181.31054224773183,155.11768756426002,Metropolitan Manila,NCR,PH130000000
2020-07-09,26033.0,22680.85714285714,185.6390052047197,161.73517294166484,Metropolitan Manila,NCR,PH130000000
2020-07-10,26723.0,23588.85714285714,190.55933377197113,168.21004009972904,Metropolitan Manila,NCR,PH130000000
2020-07-11,27508.0,24518.285714285714,196.15709888109052,174.83771249280107,Metropolitan Manila,NCR,PH130000000
2020-07-12,28646.0,25540.47619047619,204.27207556157188,182.12686176986244,Metropolitan Manila,NCR,PH130000000
2020-07-13,29170.0,26567.714285714283,208.00867290829615,189.45200516894786,Metropolitan Manila,NCR,PH130000000
2020-07-14,29514.0,27574.285714285714,210.46170628095484,196.629776408048,Metropolitan Manila,NCR,PH130000000
2020-07-15,30122.0,28245.142857142855,214.79730014890973,201.41359896535914,Metropolitan Manila,NCR,PH130000000
2020-07-16,31775.0,29065.42857142857,226.58469597741208,207.26298336145805,Metropolitan Manila,NCR,PH130000000
2020-07-17,32749.0,29926.285714285714,233.53020325930032,213.40167900250506,Metropolitan Manila,NCR,PH130000000
2020-07-18,34334.0,30901.42857142857,244.83269714204457,220.35533589692707,Metropolitan Manila,NCR,PH130000000
2020-07-19,35816.0,31925.714285714283,255.4007071951846,227.65942613030032,Metropolitan Manila,NCR,PH130000000
2020-07-20,36978.0,33041.142857142855,263.6868257388747,235.6134479632401,Metropolitan Manila,NCR,PH130000000
2020-07-21,38318.0,34298.85714285714,273.2422464346963,244.5820965566317,Metropolitan Manila,NCR,PH130000000
2020-07-22,39085.0,35579.28571428571,278.71165514640916,253.71271869913164,Metropolitan Manila,NCR,PH130000000
2020-07-23,40378.0,36808.28571428571,287.93192302678034,262.4766082776128,Metropolitan Manila,NCR,PH130000000
2020-07-24,41536.0,38063.57142857143,296.1895179266023,271.4279389443702,Metropolitan Manila,NCR,PH130000000
2020-07-25,42535.0,39235.142857142855,303.3132979826663,279.7823104930305,Metropolitan Manila,NCR,PH130000000
2020-07-26,43678.0,40358.28571428571,311.4639292179828,287.7913422105731,Metropolitan Manila,NCR,PH130000000
2020-07-27,44707.0,41462.42857142857,318.8016366030578,295.6648866197421,Metropolitan Manila,NCR,PH130000000
2020-07-28,45493.0,42487.42857142857,324.40653262314424,302.97407036094893,Metropolitan Manila,NCR,PH130000000
2020-07-29,46287.0,43516.28571428571,330.0684759309669,310.3107590444572,Metropolitan Manila,NCR,PH130000000
2020-07-30,48164.0,44628.57142857143,343.4531958160842,318.2423694429292,Metropolitan Manila,NCR,PH130000000
2020-07-31,50442.0,45900.85714285714,359.69741099898096,327.31492559612616,Metropolitan Manila,NCR,PH130000000
2020-08-01,53053.0,47403.428571428565,378.3162195338991,338.02962867487366,Metropolitan Manila,NCR,PH130000000
2020-08-02,55730.0,49125.142857142855,397.4056681926412,350.3070199569677,Metropolitan Manila,NCR,PH130000000
2020-08-03,57267.0,50919.428571428565,408.36587834896795,363.1019116349549,Metropolitan Manila,NCR,PH130000000
2020-08-04,60233.0,53025.142857142855,429.5161602771821,378.11757272838884,Metropolitan Manila,NCR,PH130000000
2020-08-05,62608.0,55356.71428571428,446.4520738238809,394.74380099880517,Metropolitan Manila,NCR,PH130000000
2020-08-06,64620.0,57707.57142857143,460.7994666895474,411.5075539807285,Metropolitan Manila,NCR,PH130000000
2020-08-07,66427.0,59991.142857142855,473.68502280697254,427.7914985247273,Metropolitan Manila,NCR,PH130000000
2020-08-08,69126.0,62287.28571428571,492.93135150698936,444.1650888065973,Metropolitan Manila,NCR,PH130000000
2020-08-09,70780.0,64437.28571428571,504.72587824645876,459.49654738571405,Metropolitan Manila,NCR,PH130000000
2020-08-10,74953.0,66963.85714285714,534.4831697118793,477.5133032947015,Metropolitan Manila,NCR,PH130000000
2020-08-11,76410.0,69274.85714285714,544.8729069908436,493.9928385395102,Metropolitan Manila,NCR,PH130000000
2020-08-12,78937.0,71607.57142857142,562.8927190045312,510.62721642246026,Metropolitan Manila,NCR,PH130000000
2020-08-13,81336.0,73995.57142857142,579.9997744144387,527.6558318117304,Metropolitan Manila,NCR,PH130000000
2020-08-14,85135.0,76668.14285714286,607.0901051781897,546.7137007219044,Metropolitan Manila,NCR,PH130000000
2020-08-15,87576.0,79303.85714285714,624.4966588487125,565.5087446278649,Metropolitan Manila,NCR,PH130000000
2020-08-16,89606.0,81993.28571428571,638.9724081117855,584.6868203229116,Metropolitan Manila,NCR,PH130000000
2020-08-17,91506.0,84358.0,652.5211389491445,601.5493873568066,Metropolitan Manila,NCR,PH130000000
2020-08-18,94446.0,86934.57142857142,673.486017192216,619.9226888141455,Metropolitan Manila,NCR,PH130000000
2020-08-19,97481.0,89583.71428571428,695.1283319771552,638.8134906673776,Metropolitan Manila,NCR,PH130000000
2020-08-20,100014.0,92252.0,713.1909294566449,657.8407985305498,Metropolitan Manila,NCR,PH130000000
2020-08-21,102711.0,94762.85714285713,732.4229963347277,675.7454972671981,Metropolitan Manila,NCR,PH130000000
2020-08-22,105517.0,97325.85714285713,752.4323325082169,694.0220220756987,Metropolitan Manila,NCR,PH130000000
2020-08-23,106538.0,99744.71428571428,759.7129926055555,711.2706770033802,Metropolitan Manila,NCR,PH130000000
2020-08-24,109014.0,102245.85714285713,777.3691281599245,729.1061040334916,Metropolitan Manila,NCR,PH130000000
2020-08-25,110591.0,104552.28571428571,788.6145747549325,745.5530408281653,Metropolitan Manila,NCR,PH130000000
2020-08-26,113717.0,106871.71428571428,810.9058024378716,762.0926794654106,Metropolitan Manila,NCR,PH130000000
2020-08-27,115284.0,109053.14285714286,822.0799399232093,777.6482523892055,Metropolitan Manila,NCR,PH130000000
2020-08-28,117353.0,111144.85714285713,836.8337947139966,792.5640807291011,Metropolitan Manila,NCR,PH130000000
2020-08-29,119352.0,113121.28571428571,851.0884857370916,806.6578169046546,Metropolitan Manila,NCR,PH130000000
2020-08-30,121544.0,115265.0,866.7194425768237,821.9444526148358,Metropolitan Manila,NCR,PH130000000
2020-08-31,122120.0,117137.28571428571,870.8268472938336,835.2955553482514,Metropolitan Manila,NCR,PH130000000
2020-09-01,123997.0,119052.42857142857,884.2115671789509,848.9522685516826,Metropolitan Manila,NCR,PH130000000
2020-09-02,126381.0,120861.57142857142,901.211658924353,861.8531051926085,Metropolitan Manila,NCR,PH130000000
2020-09-03,127168.0,122559.28571428571,906.8236858554064,873.9593546114938,Metropolitan Manila,NCR,PH130000000
2020-09-04,128945.0,124215.28571428571,919.4953146438206,885.7681431728972,Metropolitan Manila,NCR,PH130000000
2020-09-05,130093.0,125749.71428571428,927.6816004339722,896.710016701023,Metropolitan Manila,NCR,PH130000000
2020-09-06,131232.0,127133.71428571428,935.8037080254206,906.579197479394,Metropolitan Manila,NCR,PH130000000
2020-09-07,131743.0,128508.42857142857,939.4476035295735,916.3821626559281,Metropolitan Manila,NCR,PH130000000
2020-09-08,133167.0,129818.42857142857,949.6020207466257,925.7236560227389,Metropolitan Manila,NCR,PH130000000
2020-09-09,134636.0,130997.71428571428,960.0773289571944,934.1330374560018,Metropolitan Manila,NCR,PH130000000
2020-09-10,136778.0,132370.57142857142,975.351740248575,943.9227595121688,Metropolitan Manila,NCR,PH130000000
2020-09-11,138577.0,133746.57142857142,988.1802490782638,953.7348930028035,Metropolitan Manila,NCR,PH130000000
2020-09-12,141196.0,135332.7142857143,1006.8561049009181,965.0455364980814,Metropolitan Manila,NCR,PH130000000
2020-09-13,142670.0,136966.7142857143,1017.367067666322,976.6974450182103,Metropolitan Manila,NCR,PH130000000
2020-09-14,145170.0,138884.85714285713,1035.1943450838996,990.3755509545426,Metropolitan Manila,NCR,PH130000000
2020-09-15,146909.0,140848.0,1047.5949992555666,1004.3745478843913,Metropolitan Manila,NCR,PH130000000
2020-09-16,148520.0,142831.42857142855,1059.0828968234537,1018.518200436714,Metropolitan Manila,NCR,PH130000000
2020-09-17,149784.0,144689.42857142855,1068.096368285781,1031.7674330134578,Metropolitan Manila,NCR,PH130000000
2020-09-18,151118.0,146481.0,1077.6090035158004,1044.5429693616773,Metropolitan Manila,NCR,PH130000000
2020-09-19,152579.0,148107.14285714284,1088.0272644386328,1056.1388492956364,Metropolitan Manila,NCR,PH130000000
2020-09-20,153900.0,149711.42857142855,1097.4471978260808,1067.5788678898878,Metropolitan Manila,NCR,PH130000000
2020-09-21,155142.0,151136.0,1106.3037892471334,1077.7373599132068,Metropolitan Manila,NCR,PH130000000
2020-09-22,155704.0,152392.42857142855,1110.311361210605,1086.696840192498,Metropolitan Manila,NCR,PH130000000
2020-09-23,156892.0,153588.42857142855,1118.7828834394377,1095.2254097090672,Metropolitan Manila,NCR,PH130000000
2020-09-24,157666.0,154714.42857142855,1124.30220852792,1103.2548154579442,Metropolitan Manila,NCR,PH130000000
2020-09-25,158723.0,155800.85714285713,1131.8395814200717,1111.00204087284,Metropolitan Manila,NCR,PH130000000
2020-09-26,159834.0,156837.2857142857,1139.762023504443,1118.3927207393845,Metropolitan Manila,NCR,PH130000000
2020-09-27,160882.0,157834.7142857143,1147.2352181978918,1125.5052950782144,Metropolitan Manila,NCR,PH130000000
2020-09-28,161269.0,158710.0,1149.9948807421326,1131.7468795775,Metropolitan Manila,NCR,PH130000000
2020-09-29,162630.0,159699.42857142855,1159.700050568262,1138.802406628594,Metropolitan Manila,NCR,PH130000000
2020-09-30,163498.0,160643.14285714284,1165.889681287645,1145.531949178338,Metropolitan Manila,NCR,PH130000000
2020-10-01,164409.0,161606.42857142855,1172.3859411786102,1152.4010538427221,Metropolitan Manila,NCR,PH130000000
2020-10-02,165471.0,162570.42857142855,1179.9589686255972,1159.2752520149402,Metropolitan Manila,NCR,PH130000000
2020-10-03,166506.0,163523.57142857142,1187.3394614764745,1166.0720288680875,Metropolitan Manila,NCR,PH130000000
2020-10-04,167753.0,164505.14285714284,1196.2317074523621,1173.0715273330118,Metropolitan Manila,NCR,PH130000000
2020-10-05,168557.0,165546.2857142857,1201.9649598698552,1180.4958243512579,Metropolitan Manila,NCR,PH130000000
2020-10-06,169099.0,166470.42857142855,1205.829913613986,1187.0858047863612,Metropolitan Manila,NCR,PH130000000
2020-10-07,170107.0,167414.57142857142,1213.0178718687532,1193.8184034408052,Metropolitan Manila,NCR,PH130000000
2020-10-08,170958.0,168350.14285714284,1219.0862771016966,1200.489880001246,Metropolitan Manila,NCR,PH130000000
2020-10-09,172041.0,169288.7142857143,1226.8090536789914,1207.1827492945883,Metropolitan Manila,NCR,PH130000000
2020-10-10,172681.0,170170.85714285713,1231.3728366978912,1213.4732314690764,Metropolitan Manila,NCR,PH130000000
2020-10-11,173454.0,170985.2857142857,1236.8850308754063,1219.28084910094,Metropolitan Manila,NCR,PH130000000
2020-10-12,174787.0,171875.2857142857,1246.3905351944586,1225.6273598615976,Metropolitan Manila,NCR,PH130000000
2020-10-13,175365.0,172770.42857142855,1250.5122017334027,1232.010543878657,Metropolitan Manila,NCR,PH130000000
2020-10-14,175985.0,173610.14285714284,1254.9333665329618,1237.9984716878298,Metropolitan Manila,NCR,PH130000000
2020-10-15,176545.0,174408.2857142857,1258.9266766744993,1243.6899573410872,Metropolitan Manila,NCR,PH130000000
2020-10-16,177509.0,175189.42857142855,1265.8008748467173,1249.260217507905,Metropolitan Manila,NCR,PH130000000
2020-10-17,178247.0,175984.57142857142,1271.063487140386,1254.9303104282615,Metropolitan Manila,NCR,PH130000000
2020-10-18,179050.0,176784.0,1276.789608646912,1260.6309643956195,Metropolitan Manila,NCR,PH130000000
2020-10-19,180272.0,177567.57142857142,1285.503581848624,1266.2185424890715,Metropolitan Manila,NCR,PH130000000
2020-10-20,179987.0,178227.85714285713,1283.4712722230202,1270.9269811304457,Metropolitan Manila,NCR,PH130000000
2020-10-21,180605.0,178887.85714285713,1287.8781752006455,1275.6333823686862,Metropolitan Manila,NCR,PH130000000
2020-10-22,181096.0,179538.0,1291.3794524854577,1280.269493198823,Metropolitan Manila,NCR,PH130000000
2020-10-23,181594.0,180121.57142857142,1294.9306461470392,1284.430889098869,Metropolitan Manila,NCR,PH130000000
2020-10-24,182154.0,180679.7142857143,1298.9239562885766,1288.4109561200391,Metropolitan Manila,NCR,PH130000000
2020-10-25,182720.0,181204.0,1302.9600518959162,1292.1495908698969,Metropolitan Manila,NCR,PH130000000
2020-10-26,183113.0,181609.85714285713,1305.7624999059592,1295.0437220209449,Metropolitan Manila,NCR,PH130000000
2020-10-27,183464.0,182106.57142857142,1308.265449655387,1298.5857473684257,Metropolitan Manila,NCR,PH130000000
2020-10-28,184030.0,182595.85714285713,1312.301545262727,1302.0748002344374,Metropolitan Manila,NCR,PH130000000
2020-10-29,184528.0,183086.14285714284,1315.8527389243084,1305.5709840114162,Metropolitan Manila,NCR,PH130000000
2020-10-30,185079.0,183584.0,1319.7818708671423,1309.121158971431,Metropolitan Manila,NCR,PH130000000
2020-10-31,185559.0,184070.42857142855,1323.2047081313174,1312.589837806108,Metropolitan Manila,NCR,PH130000000
2020-11-01,186159.0,184561.7142857143,1327.483254711536,1316.0931524940538,Metropolitan Manila,NCR,PH130000000
2020-11-02,186794.0,185087.57142857142,1332.0113831756007,1319.8429929611455,Metropolitan Manila,NCR,PH130000000
2020-11-03,187207.0,185622.2857142857,1334.9564494049846,1323.6559929253735,Metropolitan Manila,NCR,PH130000000
2020-11-04,187422.0,186106.85714285713,1336.4895952628963,1327.1114286396835,Metropolitan Manila,NCR,PH130000000
2020-11-05,187996.0,186602.2857142857,1340.582738157972,1330.644285673064,Metropolitan Manila,NCR,PH130000000
2020-11-06,188526.0,187094.7142857143,1344.3621209704984,1334.1557499735434,Metropolitan Manila,NCR,PH130000000
2020-11-07,189080.0,187597.71428571426,1348.3126456462337,1337.74259818996,Metropolitan Manila,NCR,PH130000000
2020-11-08,189742.0,188109.57142857142,1353.0333087064082,1341.3926059035132,Metropolitan Manila,NCR,PH130000000
2020-11-09,190215.0,188598.2857142857,1356.406229593814,1344.877583963258,Metropolitan Manila,NCR,PH130000000
2020-11-10,190577.0,189079.71428571426,1358.9876193638793,1348.3106082431002,Metropolitan Manila,NCR,PH130000000
2020-11-11,190970.0,189586.57142857142,1361.7900673739223,1351.924961401818,Metropolitan Manila,NCR,PH130000000
2020-11-12,191088.0,190028.2857142857,1362.6315148680321,1355.0747866461124,Metropolitan Manila,NCR,PH130000000
2020-11-13,191675.0,190478.14285714284,1366.8173596056793,1358.2826778797098,Metropolitan Manila,NCR,PH130000000
2020-11-14,192014.0,190897.2857142857,1369.234738423503,1361.2715482764625,Metropolitan Manila,NCR,PH130000000
2020-11-15,192447.0,191283.71428571426,1372.3224228722272,1364.0271360144366,Metropolitan Manila,NCR,PH130000000
2020-11-16,192802.0,191653.2857142857,1374.8538962655232,1366.6625169675378,Metropolitan Manila,NCR,PH130000000
2020-11-17,193037.0,192004.71428571426,1376.5296603427755,1369.1685228216659,Metropolitan Manila,NCR,PH130000000
2020-11-18,193388.0,192350.14285714284,1379.0326100922034,1371.6317432099918,Metropolitan Manila,NCR,PH130000000
2020-11-19,193696.0,192722.71428571426,1381.228930670049,1374.288516895994,Metropolitan Manila,NCR,PH130000000
2020-11-20,194054.0,193062.57142857142,1383.7817967962462,1376.712007923218,Metropolitan Manila,NCR,PH130000000
2020-11-21,194390.0,193402.0,1386.1777828811687,1379.1324428457417,Metropolitan Manila,NCR,PH130000000
2020-11-22,194902.0,193752.71428571426,1389.8288092962885,1381.6333551920363,Metropolitan Manila,NCR,PH130000000
2020-11-23,195361.0,194118.2857142857,1393.1018974301558,1384.2402125012695,Metropolitan Manila,NCR,PH130000000
2020-11-24,195630.0,194488.71428571426,1395.0201124802873,1386.8817056637713,Metropolitan Manila,NCR,PH130000000
2020-11-25,195742.0,194825.0,1395.8187745085945,1389.2797291518273,Metropolitan Manila,NCR,PH130000000
2020-11-26,196259.0,195191.14285714284,1399.5054554785497,1391.8906612673272,Metropolitan Manila,NCR,PH130000000
2020-11-27,196800.0,195583.42857142855,1403.3632783117134,1394.6880157695366,Metropolitan Manila,NCR,PH130000000
2020-11-28,197195.0,195984.14285714284,1406.1799881436907,1397.5454736641827,Metropolitan Manila,NCR,PH130000000
2020-11-29,197786.0,196396.14285714284,1410.3943565252061,1400.4834089825997,Metropolitan Manila,NCR,PH130000000
2020-11-30,198203.0,196802.14285714284,1413.3679463984581,1403.378558835214,Metropolitan Manila,NCR,PH130000000
2020-12-01,198493.0,197211.14285714284,1415.4359105788972,1406.29510142073,Metropolitan Manila,NCR,PH130000000
2020-12-02,198855.0,197655.85714285713,1418.0173003489624,1409.4663193979252,Metropolitan Manila,NCR,PH130000000
2020-12-03,199157.0,198069.85714285713,1420.1708354610057,1412.418516538276,Metropolitan Manila,NCR,PH130000000
2020-12-04,199391.0,198440.0,1421.839468627291,1415.0579722976443,Metropolitan Manila,NCR,PH130000000
2020-12-05,199834.0,198817.0,1424.9984621856856,1417.746325732215,Metropolitan Manila,NCR,PH130000000
2020-12-06,200317.0,199178.57142857142,1428.4426921827617,1420.32465939758,Metropolitan Manila,NCR,PH130000000
2020-12-07,200704.0,199535.85714285713,1431.2023547270028,1422.8724320159436,Metropolitan Manila,NCR,PH130000000
2020-12-08,201030.0,199898.2857142857,1433.5270317022548,1425.456877890709,Metropolitan Manila,NCR,PH130000000
2020-12-09,201387.0,200260.0,1436.072766917485,1428.0362302576407,Metropolitan Manila,NCR,PH130000000
2020-12-10,201720.0,200626.14285714284,1438.4473602695064,1430.6471623731406,Metropolitan Manila,NCR,PH130000000
2020-12-11,202028.0,201002.85714285713,1440.6436808473518,1433.333478404578,Metropolitan Manila,NCR,PH130000000
2020-12-12,202381.0,201366.71428571426,1443.160892418714,1435.9281112950105,Metropolitan Manila,NCR,PH130000000
2020-12-13,202759.0,201715.57142857142,1445.8563767642515,1438.4157805209377,Metropolitan Manila,NCR,PH130000000
2020-12-14,203160.5,202066.5,1448.7194375175145,1440.9182209195822,Metropolitan Manila,NCR,PH130000000
2020-12-15,203562.0,202428.21428571426,1451.5824982707775,1443.497573286514,Metropolitan Manila,NCR,PH130000000
2020-12-16,203846.0,202779.5,1453.6076769854144,1446.002560439075,Metropolitan Manila,NCR,PH130000000
2020-12-17,204218.0,203136.35714285713,1456.2603758651499,1448.5472769527387,Metropolitan Manila,NCR,PH130000000
2020-12-18,204907.0,203547.64285714284,1461.1735735214343,1451.4801187633218,Metropolitan Manila,NCR,PH130000000
2020-12-19,205351.0,203971.92857142855,1464.3396979907961,1454.5056624164763,Metropolitan Manila,NCR,PH130000000
2020-12-20,205833.0,204411.07142857142,1467.776797076905,1457.6371510325698,Metropolitan Manila,NCR,PH130000000
2020-12-21,206431.0,204878.2857142857,1472.0410818351897,1460.9688145065234,Metropolitan Manila,NCR,PH130000000
2020-12-22,206767.0,205336.14285714284,1474.4370679201122,1464.233753027857,Metropolitan Manila,NCR,PH130000000
2020-12-23,207211.0,205816.85714285713,1477.6031923894739,1467.6616837998654,Metropolitan Manila,NCR,PH130000000
2020-12-24,207708.0,206315.42857142855,1481.1472551400884,1471.2169522677136,Metropolitan Manila,NCR,PH130000000
2020-12-25,208234.0,206790.71428571426,1484.8981143087467,1474.606172380187,Metropolitan Manila,NCR,PH130000000
2020-12-26,208610.0,207256.2857142857,1487.5793368323505,1477.9261207861232,Metropolitan Manila,NCR,PH130000000
2020-12-27,208848.0,207687.0,1489.2764936425037,1480.9975060097804,Metropolitan Manila,NCR,PH130000000
