DATE,NUM_ASYMPTOMATIC,NUM_DAILY_ASYMPTOMATIC,MA7_NUM_ASYMPTOMATIC,MA7_NUM_DAILY_ASYMPTOMATIC,NUM_ASYMPTOMATIC_per_100kpop,NUM_DAILY_ASYMPTOMATIC_per_100kpop,MA7_NUM_ASYMPTOMATIC_per_100kpop,MA7_NUM_DAILY_ASYMPTOMATIC_per_100kpop,REGION_L,REGION_S,REGION_PSGC
2020-05-01,2.0,0.0,1.4285714285714286,0.2857142857142857,0.05418944180351476,0.0,0.038706744145367684,0.007741348829073537,Cagayan Valley (Region II),2,PH020000000
2020-05-02,2.0,0.0,1.7142857142857142,0.2857142857142857,0.05418944180351476,0.0,0.04644809297444122,0.007741348829073537,Cagayan Valley (Region II),2,PH020000000
2020-05-03,2.0,0.0,1.857142857142857,0.14285714285714285,0.05418944180351476,0.0,0.05031876738897798,0.0038706744145367684,Cagayan Valley (Region II),2,PH020000000
2020-05-04,2.0,0.0,2.0,0.14285714285714285,0.05418944180351476,0.0,0.054189441803514746,0.0038706744145367684,Cagayan Valley (Region II),2,PH020000000
2020-05-05,3.0,1.0,2.142857142857143,0.14285714285714285,0.08128416270527214,0.02709472090175738,0.058060116218051516,0.0038706744145367684,Cagayan Valley (Region II),2,PH020000000
2020-05-06,2.0,-1.0,2.142857142857143,0.0,0.05418944180351476,-0.02709472090175738,0.058060116218051516,0.0,Cagayan Valley (Region II),2,PH020000000
2020-05-07,2.0,0.0,2.142857142857143,0.0,0.05418944180351476,0.0,0.058060116218051516,0.0,Cagayan Valley (Region II),2,PH020000000
2020-05-08,2.0,0.0,2.142857142857143,0.0,0.05418944180351476,0.0,0.058060116218051516,0.0,Cagayan Valley (Region II),2,PH020000000
2020-05-09,2.0,0.0,2.142857142857143,0.0,0.05418944180351476,0.0,0.058060116218051516,0.0,Cagayan Valley (Region II),2,PH020000000
2020-05-10,2.0,0.0,2.142857142857143,0.0,0.05418944180351476,0.0,0.058060116218051516,0.0,Cagayan Valley (Region II),2,PH020000000
