DATE,NUM_SEVERE,NUM_DAILY_SEVERE,MA7_NUM_SEVERE,MA7_NUM_DAILY_SEVERE,NUM_SEVERE_per_100kpop,NUM_DAILY_SEVERE_per_100kpop,MA7_NUM_SEVERE_per_100kpop,MA7_NUM_DAILY_SEVERE_per_100kpop,REGION_L,REGION_S,REGION_PSGC
2020-09-12,20.0,3.0,14.857142857142856,1.0,0.6209661026780703,0.09314491540171053,0.46128910484656627,0.03104830513390351,MIMAROPA (Region IV-B),4B,PH170000000
2020-09-13,21.0,1.0,16.142857142857142,1.2857142857142856,0.6520144078119737,0.03104830513390351,0.5012083543044422,0.03991924945787595,MIMAROPA (Region IV-B),4B,PH170000000
2020-09-14,22.0,1.0,17.57142857142857,1.4285714285714284,0.6830627129458773,0.03104830513390351,0.5455630759243044,0.04435472161986216,MIMAROPA (Region IV-B),4B,PH170000000
2020-09-15,22.0,0.0,18.857142857142858,1.2857142857142856,0.6830627129458773,0.0,0.5854823253821803,0.03991924945787595,MIMAROPA (Region IV-B),4B,PH170000000
2020-09-16,22.0,0.0,20.142857142857142,1.2857142857142856,0.6830627129458773,0.0,0.6254015748400562,0.03991924945787595,MIMAROPA (Region IV-B),4B,PH170000000
2020-09-17,22.0,0.0,20.857142857142858,0.7142857142857142,0.6830627129458773,0.0,0.6475789356499874,0.022177360809931084,MIMAROPA (Region IV-B),4B,PH170000000
2020-09-18,23.0,1.0,21.71428571428571,0.8571428571428571,0.7141110180797808,0.03104830513390351,0.6741917686219047,0.0266128329719173,MIMAROPA (Region IV-B),4B,PH170000000
2020-09-19,26.0,3.0,22.57142857142857,0.8571428571428571,0.8072559334814914,0.09314491540171053,0.700804601593822,0.0266128329719173,MIMAROPA (Region IV-B),4B,PH170000000
2020-09-20,26.0,0.0,23.285714285714285,0.7142857142857142,0.8072559334814914,0.0,0.7229819624037531,0.022177360809931084,MIMAROPA (Region IV-B),4B,PH170000000
2020-09-21,26.0,0.0,23.857142857142854,0.5714285714285714,0.8072559334814914,0.0,0.7407238510516979,0.01774188864794487,MIMAROPA (Region IV-B),4B,PH170000000
2020-09-22,27.0,1.0,24.57142857142857,0.7142857142857142,0.8383042386153948,0.03104830513390351,0.7629012118616291,0.022177360809931084,MIMAROPA (Region IV-B),4B,PH170000000
2020-09-23,29.0,2.0,25.57142857142857,1.0,0.9004008488832018,0.06209661026780702,0.7939495169955325,0.031048305133903515,MIMAROPA (Region IV-B),4B,PH170000000
2020-09-24,28.0,-1.0,26.428571428571427,0.8571428571428571,0.8693525437492984,-0.03104830513390351,0.8205623499674498,0.0266128329719173,MIMAROPA (Region IV-B),4B,PH170000000
2020-09-25,30.0,2.0,27.428571428571427,1.0,0.9314491540171054,0.06209661026780702,0.8516106551013533,0.03104830513390351,MIMAROPA (Region IV-B),4B,PH170000000
2020-09-26,32.0,2.0,28.285714285714285,0.8571428571428571,0.9935457642849124,0.06209661026780702,0.8782234880732706,0.0266128329719173,MIMAROPA (Region IV-B),4B,PH170000000
2020-09-27,32.0,0.0,29.142857142857142,0.8571428571428571,0.9935457642849124,0.0,0.9048363210451879,0.0266128329719173,MIMAROPA (Region IV-B),4B,PH170000000
2020-09-28,33.0,1.0,30.142857142857142,1.0,1.024594069418816,0.03104830513390351,0.9358846261790914,0.03104830513390351,MIMAROPA (Region IV-B),4B,PH170000000
2020-09-29,30.0,-3.0,30.57142857142857,0.42857142857142855,0.9314491540171054,-0.09314491540171053,0.94919104266505,0.01330641648595865,MIMAROPA (Region IV-B),4B,PH170000000
2020-09-30,30.0,0.0,30.71428571428571,0.14285714285714285,0.9314491540171054,0.0,0.9536265148270362,0.004435472161986218,MIMAROPA (Region IV-B),4B,PH170000000
2020-10-01,30.0,0.0,31.0,0.2857142857142857,0.9314491540171054,0.0,0.9624974591510087,0.008870944323972433,MIMAROPA (Region IV-B),4B,PH170000000
2020-10-02,30.0,0.0,31.0,0.0,0.9314491540171054,0.0,0.9624974591510087,1.982541115402065e-18,MIMAROPA (Region IV-B),4B,PH170000000
2020-10-03,30.0,0.0,30.71428571428571,-0.2857142857142857,0.9314491540171054,0.0,0.9536265148270362,-0.00887094432397243,MIMAROPA (Region IV-B),4B,PH170000000
2020-10-04,30.0,0.0,30.428571428571427,-0.2857142857142857,0.9314491540171054,0.0,0.9447555705030637,-0.00887094432397243,MIMAROPA (Region IV-B),4B,PH170000000
2020-10-05,31.0,1.0,30.142857142857142,-0.2857142857142857,0.9624974591510089,0.03104830513390351,0.9358846261790912,-0.00887094432397243,MIMAROPA (Region IV-B),4B,PH170000000
2020-10-06,34.0,3.0,30.71428571428571,0.5714285714285714,1.0556423745527195,0.09314491540171053,0.9536265148270361,0.017741888647944865,MIMAROPA (Region IV-B),4B,PH170000000
2020-10-07,38.0,4.0,31.857142857142854,1.1428571428571428,1.1798355950883335,0.12419322053561405,0.9891102921229258,0.035483777295889724,MIMAROPA (Region IV-B),4B,PH170000000
2020-10-08,42.0,4.0,33.57142857142857,1.7142857142857142,1.3040288156239475,0.12419322053561405,1.0423359580667604,0.053225665943834585,MIMAROPA (Region IV-B),4B,PH170000000
2020-10-09,42.0,0.0,35.285714285714285,1.7142857142857142,1.3040288156239475,0.0,1.095561624010595,0.053225665943834585,MIMAROPA (Region IV-B),4B,PH170000000
2020-10-10,37.0,-5.0,36.285714285714285,1.0,1.14878728995443,-0.15524152566951757,1.1266099291444984,0.031048305133903508,MIMAROPA (Region IV-B),4B,PH170000000
2020-10-11,37.0,0.0,37.285714285714285,1.0,1.14878728995443,0.0,1.1576582342784019,0.031048305133903508,MIMAROPA (Region IV-B),4B,PH170000000
2020-10-12,37.0,0.0,38.14285714285714,0.8571428571428571,1.14878728995443,0.0,1.1842710672503192,0.02661283297191729,MIMAROPA (Region IV-B),4B,PH170000000
2020-10-13,37.0,0.0,38.57142857142857,0.42857142857142855,1.14878728995443,0.0,1.1975774837362778,0.013306416485958643,MIMAROPA (Region IV-B),4B,PH170000000
2020-10-14,37.0,0.0,38.42857142857142,-0.14285714285714285,1.14878728995443,0.0,1.1931420115742917,-0.00443547216198622,MIMAROPA (Region IV-B),4B,PH170000000
2020-10-15,37.0,0.0,37.714285714285715,-0.7142857142857142,1.14878728995443,0.0,1.1709646507643605,-0.022177360809931084,MIMAROPA (Region IV-B),4B,PH170000000
2020-10-16,31.0,-6.0,36.14285714285714,-1.5714285714285714,0.9624974591510089,-0.18628983080342107,1.1221744569825123,-0.04879019378184837,MIMAROPA (Region IV-B),4B,PH170000000
2020-10-17,23.0,-8.0,34.14285714285714,-2.0,0.7141110180797808,-0.2483864410712281,1.0600778467147052,-0.06209661026780702,MIMAROPA (Region IV-B),4B,PH170000000
2020-10-18,23.0,0.0,32.14285714285714,-2.0,0.7141110180797808,0.0,0.9979812364468982,-0.06209661026780702,MIMAROPA (Region IV-B),4B,PH170000000
2020-10-19,22.0,-1.0,30.0,-2.142857142857143,0.6830627129458773,-0.03104830513390351,0.9314491540171049,-0.06653208242979324,MIMAROPA (Region IV-B),4B,PH170000000
2020-10-20,17.0,-5.0,27.142857142857142,-2.8571428571428568,0.5278211872763597,-0.15524152566951757,0.8427397107773805,-0.08870944323972432,MIMAROPA (Region IV-B),4B,PH170000000
2020-10-21,18.0,1.0,24.428571428571427,-2.714285714285714,0.5588694924102632,0.03104830513390351,0.7584657396996425,-0.0842739710777381,MIMAROPA (Region IV-B),4B,PH170000000
2020-10-22,20.0,2.0,22.0,-2.4285714285714284,0.6209661026780703,0.06209661026780702,0.6830627129458767,-0.07540302675376567,MIMAROPA (Region IV-B),4B,PH170000000
2020-10-23,22.0,2.0,20.71428571428571,-1.2857142857142856,0.6830627129458773,0.06209661026780702,0.6431434634880008,-0.03991924945787595,MIMAROPA (Region IV-B),4B,PH170000000
2020-10-24,22.0,0.0,20.57142857142857,-0.14285714285714285,0.6830627129458773,0.0,0.6387079913260146,-0.0044354721619862215,MIMAROPA (Region IV-B),4B,PH170000000
2020-10-25,22.0,0.0,20.428571428571427,-0.14285714285714285,0.6830627129458773,0.0,0.6342725191640285,-0.0044354721619862215,MIMAROPA (Region IV-B),4B,PH170000000
2020-10-26,22.0,0.0,20.428571428571427,0.0,0.6830627129458773,0.0,0.6342725191640285,-5.9476233462061954e-18,MIMAROPA (Region IV-B),4B,PH170000000
2020-10-27,22.0,0.0,21.142857142857142,0.7142857142857142,0.6830627129458773,0.0,0.6564498799739596,0.022177360809931077,MIMAROPA (Region IV-B),4B,PH170000000
2020-10-28,22.0,0.0,21.71428571428571,0.5714285714285714,0.6830627129458773,0.0,0.6741917686219044,0.017741888647944862,MIMAROPA (Region IV-B),4B,PH170000000
2020-10-29,22.0,0.0,22.0,0.2857142857142857,0.6830627129458773,0.0,0.683062712945877,0.00887094432397243,MIMAROPA (Region IV-B),4B,PH170000000
2020-10-30,22.0,0.0,22.0,0.0,0.6830627129458773,0.0,0.683062712945877,-1.982541115402065e-18,MIMAROPA (Region IV-B),4B,PH170000000
2020-10-31,22.0,0.0,22.0,0.0,0.6830627129458773,0.0,0.683062712945877,-1.982541115402065e-18,MIMAROPA (Region IV-B),4B,PH170000000
2020-11-01,22.0,0.0,22.0,0.0,0.6830627129458773,0.0,0.683062712945877,-1.982541115402065e-18,MIMAROPA (Region IV-B),4B,PH170000000
2020-11-02,19.0,-3.0,21.57142857142857,-0.42857142857142855,0.5899177975441667,-0.09314491540171053,0.6697562964599183,-0.01330641648595865,MIMAROPA (Region IV-B),4B,PH170000000
2020-11-03,19.0,0.0,21.142857142857142,-0.42857142857142855,0.5899177975441667,0.0,0.6564498799739596,-0.01330641648595865,MIMAROPA (Region IV-B),4B,PH170000000
2020-11-04,16.0,-3.0,20.285714285714285,-0.8571428571428571,0.4967728821424562,-0.09314491540171053,0.6298370470020423,-0.0266128329719173,MIMAROPA (Region IV-B),4B,PH170000000
2020-11-05,13.0,-3.0,19.0,-1.2857142857142856,0.4036279667407457,-0.09314491540171053,0.5899177975441664,-0.03991924945787595,MIMAROPA (Region IV-B),4B,PH170000000
2020-11-06,10.0,-3.0,17.285714285714285,-1.7142857142857142,0.31048305133903514,-0.09314491540171053,0.5366921316003318,-0.0532256659438346,MIMAROPA (Region IV-B),4B,PH170000000
2020-11-07,10.0,0.0,15.571428571428571,-1.7142857142857142,0.31048305133903514,0.0,0.48346646565649715,-0.0532256659438346,MIMAROPA (Region IV-B),4B,PH170000000
2020-11-08,9.0,-1.0,13.714285714285714,-1.857142857142857,0.2794347462051316,-0.03104830513390351,0.42580532755067635,-0.05766113810582081,MIMAROPA (Region IV-B),4B,PH170000000
2020-11-09,9.0,0.0,12.285714285714285,-1.4285714285714284,0.2794347462051316,0.0,0.38145060593081415,-0.04435472161986216,MIMAROPA (Region IV-B),4B,PH170000000
2020-11-10,9.0,0.0,10.857142857142856,-1.4285714285714284,0.2794347462051316,0.0,0.33709588431095194,-0.04435472161986216,MIMAROPA (Region IV-B),4B,PH170000000
2020-11-11,9.0,0.0,9.857142857142856,-1.0,0.2794347462051316,0.0,0.30604757917704845,-0.03104830513390351,MIMAROPA (Region IV-B),4B,PH170000000
2020-11-12,10.0,1.0,9.428571428571429,-0.42857142857142855,0.31048305133903514,0.03104830513390351,0.2927411626910898,-0.01330641648595865,MIMAROPA (Region IV-B),4B,PH170000000
2020-11-13,5.0,-5.0,8.714285714285714,-0.7142857142857142,0.15524152566951757,-0.15524152566951757,0.2705638018811587,-0.022177360809931084,MIMAROPA (Region IV-B),4B,PH170000000
2020-11-14,8.0,3.0,8.428571428571429,-0.2857142857142857,0.2483864410712281,0.09314491540171053,0.26169285755718624,-0.008870944323972438,MIMAROPA (Region IV-B),4B,PH170000000
2020-11-15,9.0,1.0,8.428571428571429,0.0,0.2794347462051316,0.03104830513390351,0.26169285755718624,-5.9476233462061954e-18,MIMAROPA (Region IV-B),4B,PH170000000
2020-11-16,9.0,0.0,8.428571428571429,0.0,0.2794347462051316,0.0,0.26169285755718624,-5.9476233462061954e-18,MIMAROPA (Region IV-B),4B,PH170000000
2020-11-17,10.0,1.0,8.571428571428571,0.14285714285714285,0.31048305133903514,0.03104830513390351,0.2661283297191725,0.004435472161986209,MIMAROPA (Region IV-B),4B,PH170000000
2020-11-18,12.0,2.0,9.0,0.42857142857142855,0.37257966160684214,0.06209661026780702,0.27943474620513115,0.013306416485958641,MIMAROPA (Region IV-B),4B,PH170000000
2020-11-19,11.0,-1.0,9.142857142857142,0.14285714285714285,0.34153135647293864,-0.03104830513390351,0.28387021836711734,0.004435472161986209,MIMAROPA (Region IV-B),4B,PH170000000
2020-11-20,11.0,0.0,10.0,0.8571428571428571,0.34153135647293864,0.0,0.3104830513390346,0.02661283297191729,MIMAROPA (Region IV-B),4B,PH170000000
2020-11-21,11.0,0.0,10.428571428571429,0.42857142857142855,0.34153135647293864,0.0,0.32378946782499324,0.013306416485958643,MIMAROPA (Region IV-B),4B,PH170000000
2020-11-22,11.0,0.0,10.714285714285714,0.2857142857142857,0.34153135647293864,0.0,0.33266041214896563,0.008870944323972427,MIMAROPA (Region IV-B),4B,PH170000000
2020-11-23,11.0,0.0,11.0,0.2857142857142857,0.34153135647293864,0.0,0.3415313564729381,0.008870944323972427,MIMAROPA (Region IV-B),4B,PH170000000
2020-11-24,11.0,0.0,11.142857142857142,0.14285714285714285,0.34153135647293864,0.0,0.3459668286349243,0.004435472161986212,MIMAROPA (Region IV-B),4B,PH170000000
2020-11-25,11.0,0.0,11.0,-0.14285714285714285,0.34153135647293864,0.0,0.3415313564729381,-0.00443547216198622,MIMAROPA (Region IV-B),4B,PH170000000
2020-11-26,12.0,1.0,11.142857142857142,0.14285714285714285,0.37257966160684214,0.03104830513390351,0.3459668286349243,0.004435472161986212,MIMAROPA (Region IV-B),4B,PH170000000
2020-11-27,13.0,1.0,11.428571428571427,0.2857142857142857,0.4036279667407457,0.03104830513390351,0.35483777295889674,0.008870944323972427,MIMAROPA (Region IV-B),4B,PH170000000
2020-11-28,15.0,2.0,12.0,0.5714285714285714,0.4657245770085527,0.06209661026780702,0.3725796616068416,0.01774188864794486,MIMAROPA (Region IV-B),4B,PH170000000
2020-11-29,15.0,0.0,12.571428571428571,0.5714285714285714,0.4657245770085527,0.0,0.3903215502547865,0.01774188864794486,MIMAROPA (Region IV-B),4B,PH170000000
2020-11-30,18.0,3.0,13.571428571428571,1.0,0.5588694924102632,0.09314491540171053,0.42136985538869,0.031048305133903505,MIMAROPA (Region IV-B),4B,PH170000000
2020-12-01,18.0,0.0,14.571428571428571,1.0,0.5588694924102632,0.0,0.4524181605225934,0.031048305133903505,MIMAROPA (Region IV-B),4B,PH170000000
2020-12-02,21.0,3.0,16.0,1.4285714285714284,0.6520144078119737,0.09314491540171053,0.4967728821424556,0.044354721619862154,MIMAROPA (Region IV-B),4B,PH170000000
2020-12-03,21.0,0.0,17.285714285714285,1.2857142857142856,0.6520144078119737,0.0,0.5366921316003315,0.03991924945787594,MIMAROPA (Region IV-B),4B,PH170000000
2020-12-04,21.0,0.0,18.428571428571427,1.1428571428571428,0.6520144078119737,0.0,0.5721759088962213,0.035483777295889724,MIMAROPA (Region IV-B),4B,PH170000000
2020-12-05,21.0,0.0,19.285714285714285,0.8571428571428571,0.6520144078119737,0.0,0.5987887418681386,0.026612832971917293,MIMAROPA (Region IV-B),4B,PH170000000
2020-12-06,21.0,0.0,20.142857142857142,0.8571428571428571,0.6520144078119737,0.0,0.6254015748400559,0.026612832971917293,MIMAROPA (Region IV-B),4B,PH170000000
2020-12-07,21.0,0.0,20.57142857142857,0.42857142857142855,0.6520144078119737,0.0,0.6387079913260145,0.013306416485958646,MIMAROPA (Region IV-B),4B,PH170000000
2020-12-08,21.0,0.0,21.0,0.42857142857142855,0.6520144078119737,0.0,0.6520144078119732,0.013306416485958646,MIMAROPA (Region IV-B),4B,PH170000000
2020-12-09,19.0,-2.0,20.71428571428571,-0.2857142857142857,0.5899177975441667,-0.06209661026780702,0.6431434634880007,-0.00887094432397243,MIMAROPA (Region IV-B),4B,PH170000000
2020-12-10,19.0,0.0,20.428571428571427,-0.2857142857142857,0.5899177975441667,0.0,0.6342725191640283,-0.00887094432397243,MIMAROPA (Region IV-B),4B,PH170000000
2020-12-11,20.0,1.0,20.285714285714285,-0.14285714285714285,0.6209661026780703,0.03104830513390351,0.629837047002042,-0.004435472161986214,MIMAROPA (Region IV-B),4B,PH170000000
2020-12-12,20.0,0.0,20.142857142857142,-0.14285714285714285,0.6209661026780703,0.0,0.6254015748400559,-0.004435472161986214,MIMAROPA (Region IV-B),4B,PH170000000
2020-12-13,16.0,-4.0,19.428571428571427,-0.7142857142857142,0.4967728821424562,-0.12419322053561405,0.6032242140301247,-0.022177360809931077,MIMAROPA (Region IV-B),4B,PH170000000
2020-12-14,16.0,-2.0,18.71428571428571,-1.0,0.4967728821424562,-0.06209661026780702,0.5810468532201937,-0.031048305133903508,MIMAROPA (Region IV-B),4B,PH170000000
2020-12-15,16.0,0.0,18.0,-1.0,0.4967728821424562,0.0,0.5588694924102625,-0.031048305133903508,MIMAROPA (Region IV-B),4B,PH170000000
2020-12-16,16.0,0.0,17.57142857142857,-0.7142857142857142,0.4967728821424562,0.0,0.5455630759243039,-0.022177360809931077,MIMAROPA (Region IV-B),4B,PH170000000
2020-12-17,16.0,0.0,17.142857142857142,-0.7142857142857142,0.4967728821424562,0.0,0.5322566594383452,-0.022177360809931077,MIMAROPA (Region IV-B),4B,PH170000000
2020-12-18,17.0,1.0,16.71428571428571,-0.7142857142857142,0.5278211872763597,0.03104830513390351,0.5189502429523866,-0.022177360809931077,MIMAROPA (Region IV-B),4B,PH170000000
2020-12-19,12.0,-5.0,15.571428571428571,-1.4285714285714284,0.37257966160684214,-0.15524152566951757,0.4834664656564969,-0.044354721619862154,MIMAROPA (Region IV-B),4B,PH170000000
2020-12-20,12.0,0.0,15.0,-0.8571428571428571,0.37257966160684214,0.0,0.465724577008552,-0.02661283297191729,MIMAROPA (Region IV-B),4B,PH170000000
2020-12-21,12.0,0.0,14.428571428571427,-0.5714285714285714,0.37257966160684214,0.0,0.4479826883606071,-0.01774188864794486,MIMAROPA (Region IV-B),4B,PH170000000
2020-12-22,12.0,0.0,13.857142857142856,-0.5714285714285714,0.37257966160684214,0.0,0.43024079971266227,-0.01774188864794486,MIMAROPA (Region IV-B),4B,PH170000000
2020-12-23,6.0,-6.0,12.428571428571427,-1.4285714285714284,0.18628983080342107,-0.18628983080342107,0.38588607809280007,-0.044354721619862154,MIMAROPA (Region IV-B),4B,PH170000000
2020-12-24,6.0,0.0,11.0,-1.4285714285714284,0.18628983080342107,0.0,0.3415313564729379,-0.044354721619862154,MIMAROPA (Region IV-B),4B,PH170000000
2020-12-25,7.0,1.0,9.571428571428571,-1.4285714285714284,0.2173381359373246,0.03104830513390351,0.29717663485307577,-0.044354721619862154,MIMAROPA (Region IV-B),4B,PH170000000
2020-12-26,7.0,0.0,8.857142857142856,-0.7142857142857142,0.2173381359373246,0.0,0.27499927404314467,-0.022177360809931074,MIMAROPA (Region IV-B),4B,PH170000000
2020-12-27,7.0,0.0,8.142857142857142,-0.7142857142857142,0.2173381359373246,0.0,0.2528219132332136,-0.022177360809931074,MIMAROPA (Region IV-B),4B,PH170000000
2020-12-28,6.0,-1.0,7.285714285714286,-0.8571428571428571,0.18628983080342107,-0.03104830513390351,0.22620908026129632,-0.02661283297191729,MIMAROPA (Region IV-B),4B,PH170000000
2020-12-29,6.0,0.0,6.428571428571428,-0.8571428571428571,0.18628983080342107,0.0,0.19959624728937903,-0.02661283297191729,MIMAROPA (Region IV-B),4B,PH170000000
2020-12-30,6.0,0.0,6.428571428571428,0.0,0.18628983080342107,0.0,0.19959624728937903,3.96508223080413e-18,MIMAROPA (Region IV-B),4B,PH170000000
2020-12-31,5.0,-1.0,6.285714285714286,-0.14285714285714285,0.15524152566951757,-0.03104830513390351,0.19516077512739283,-0.004435472161986212,MIMAROPA (Region IV-B),4B,PH170000000
2021-01-01,5.0,0.0,6.0,-0.2857142857142857,0.15524152566951757,0.0,0.18628983080342038,-0.008870944323972427,MIMAROPA (Region IV-B),4B,PH170000000
2021-01-02,5.0,0.0,5.7142857142857135,-0.2857142857142857,0.15524152566951757,0.0,0.17741888647944795,-0.008870944323972427,MIMAROPA (Region IV-B),4B,PH170000000
2021-01-03,5.0,0.0,5.428571428571428,-0.2857142857142857,0.15524152566951757,0.0,0.1685479421554755,-0.008870944323972427,MIMAROPA (Region IV-B),4B,PH170000000
2021-01-04,5.0,0.0,5.285714285714286,-0.14285714285714285,0.15524152566951757,0.0,0.1641124699934893,-0.004435472161986212,MIMAROPA (Region IV-B),4B,PH170000000
2021-01-05,5.0,0.0,5.142857142857142,-0.14285714285714285,0.15524152566951757,0.0,0.1596769978315031,-0.004435472161986212,MIMAROPA (Region IV-B),4B,PH170000000
2021-01-06,5.0,0.0,5.0,-0.14285714285714285,0.15524152566951757,0.0,0.15524152566951688,-0.004435472161986212,MIMAROPA (Region IV-B),4B,PH170000000
2021-01-07,5.0,0.0,5.0,0.0,0.15524152566951757,0.0,0.15524152566951688,3.96508223080413e-18,MIMAROPA (Region IV-B),4B,PH170000000
2021-01-08,5.0,0.0,5.0,0.0,0.15524152566951757,0.0,0.15524152566951688,3.96508223080413e-18,MIMAROPA (Region IV-B),4B,PH170000000
2021-01-09,6.0,1.0,5.142857142857142,0.14285714285714285,0.18628983080342107,0.03104830513390351,0.1596769978315031,0.00443547216198622,MIMAROPA (Region IV-B),4B,PH170000000
2021-01-10,8.0,2.0,5.571428571428571,0.42857142857142855,0.2483864410712281,0.06209661026780702,0.17298341431746175,0.013306416485958652,MIMAROPA (Region IV-B),4B,PH170000000
2021-01-11,8.0,0.0,6.0,0.42857142857142855,0.2483864410712281,0.0,0.18628983080342038,0.013306416485958652,MIMAROPA (Region IV-B),4B,PH170000000
2021-01-12,8.0,0.0,6.428571428571428,0.42857142857142855,0.2483864410712281,0.0,0.19959624728937903,0.013306416485958652,MIMAROPA (Region IV-B),4B,PH170000000
2021-01-13,8.0,0.0,6.857142857142857,0.42857142857142855,0.2483864410712281,0.0,0.21290266377533767,0.013306416485958652,MIMAROPA (Region IV-B),4B,PH170000000
2021-01-14,8.0,0.0,7.285714285714286,0.42857142857142855,0.2483864410712281,0.0,0.22620908026129632,0.013306416485958652,MIMAROPA (Region IV-B),4B,PH170000000
2021-01-15,8.0,0.0,7.7142857142857135,0.42857142857142855,0.2483864410712281,0.0,0.23951549674725497,0.013306416485958652,MIMAROPA (Region IV-B),4B,PH170000000
2021-01-16,8.0,0.0,8.0,0.2857142857142857,0.2483864410712281,0.0,0.24838644107122743,0.008870944323972436,MIMAROPA (Region IV-B),4B,PH170000000
2021-01-17,13.0,5.0,8.714285714285714,0.7142857142857142,0.4036279667407457,0.15524152566951757,0.2705638018811585,0.022177360809931084,MIMAROPA (Region IV-B),4B,PH170000000
2021-01-18,13.0,0.0,9.428571428571429,0.7142857142857142,0.4036279667407457,0.0,0.2927411626910896,0.022177360809931084,MIMAROPA (Region IV-B),4B,PH170000000
2021-01-19,13.0,0.0,10.142857142857142,0.7142857142857142,0.4036279667407457,0.0,0.3149185235010206,0.022177360809931084,MIMAROPA (Region IV-B),4B,PH170000000
2021-01-20,12.0,-1.0,10.714285714285714,0.5714285714285714,0.37257966160684214,-0.03104830513390351,0.3326604121489655,0.01774188864794487,MIMAROPA (Region IV-B),4B,PH170000000
2021-01-21,14.0,2.0,11.571428571428571,0.8571428571428571,0.4346762718746492,0.06209661026780702,0.3592732451208828,0.0266128329719173,MIMAROPA (Region IV-B),4B,PH170000000
2021-01-22,14.0,0.0,12.428571428571427,0.8571428571428571,0.4346762718746492,0.0,0.3858860780928001,0.0266128329719173,MIMAROPA (Region IV-B),4B,PH170000000
2021-01-23,14.0,0.0,13.285714285714285,0.8571428571428571,0.4346762718746492,0.0,0.4124989110647174,0.0266128329719173,MIMAROPA (Region IV-B),4B,PH170000000
2021-01-24,13.0,-1.0,13.285714285714285,0.0,0.4036279667407457,-0.03104830513390351,0.4124989110647174,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2021-01-25,13.0,0.0,13.285714285714285,0.0,0.4036279667407457,0.0,0.4124989110647174,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2021-01-26,13.0,0.0,13.285714285714285,0.0,0.4036279667407457,0.0,0.4124989110647174,0.0,MIMAROPA (Region IV-B),4B,PH170000000
2021-01-27,13.0,0.0,13.428571428571427,0.14285714285714285,0.4036279667407457,0.0,0.4169343832267037,0.0044354721619862154,MIMAROPA (Region IV-B),4B,PH170000000
2021-01-28,15.0,2.0,13.571428571428571,0.14285714285714285,0.4657245770085527,0.06209661026780702,0.4213698553886899,0.0044354721619862154,MIMAROPA (Region IV-B),4B,PH170000000
2021-01-29,15.0,0.0,13.714285714285714,0.14285714285714285,0.4657245770085527,0.0,0.4258053275506761,0.0044354721619862154,MIMAROPA (Region IV-B),4B,PH170000000
2021-01-30,15.0,0.0,13.857142857142856,0.14285714285714285,0.4657245770085527,0.0,0.4302407997126624,0.0044354721619862154,MIMAROPA (Region IV-B),4B,PH170000000
2021-01-31,15.0,0.0,14.142857142857142,0.2857142857142857,0.4657245770085527,0.0,0.4391117440366348,0.008870944323972431,MIMAROPA (Region IV-B),4B,PH170000000
2021-02-01,15.0,0.0,14.428571428571427,0.2857142857142857,0.4657245770085527,0.0,0.4479826883606072,0.008870944323972431,MIMAROPA (Region IV-B),4B,PH170000000
2021-02-02,15.0,0.0,14.714285714285714,0.2857142857142857,0.4657245770085527,0.0,0.4568536326845796,0.008870944323972431,MIMAROPA (Region IV-B),4B,PH170000000
2021-02-03,15.0,0.0,15.0,0.2857142857142857,0.4657245770085527,0.0,0.465724577008552,0.008870944323972431,MIMAROPA (Region IV-B),4B,PH170000000
2021-02-04,13.0,-2.0,14.714285714285714,-0.2857142857142857,0.4036279667407457,-0.06209661026780702,0.4568536326845796,-0.008870944323972431,MIMAROPA (Region IV-B),4B,PH170000000
2021-02-05,13.0,0.0,14.428571428571427,-0.2857142857142857,0.4036279667407457,0.0,0.4479826883606072,-0.008870944323972431,MIMAROPA (Region IV-B),4B,PH170000000
2021-02-06,14.0,1.0,14.285714285714285,-0.14285714285714285,0.4346762718746492,0.03104830513390351,0.443547216198621,-0.0044354721619862154,MIMAROPA (Region IV-B),4B,PH170000000
2021-02-07,14.0,0.0,14.142857142857142,-0.14285714285714285,0.4346762718746492,0.0,0.4391117440366347,-0.0044354721619862154,MIMAROPA (Region IV-B),4B,PH170000000
2021-02-08,14.0,0.0,14.0,-0.14285714285714285,0.4346762718746492,0.0,0.43467627187464847,-0.0044354721619862154,MIMAROPA (Region IV-B),4B,PH170000000
2021-02-09,14.0,0.0,13.857142857142856,-0.14285714285714285,0.4346762718746492,0.0,0.43024079971266227,-0.0044354721619862154,MIMAROPA (Region IV-B),4B,PH170000000
2021-02-10,12.0,-2.0,13.428571428571427,-0.42857142857142855,0.37257966160684214,-0.06209661026780702,0.4169343832267036,-0.013306416485958646,MIMAROPA (Region IV-B),4B,PH170000000
2021-02-11,12.0,0.0,13.285714285714285,-0.14285714285714285,0.37257966160684214,0.0,0.41249891106471737,-0.0044354721619862154,MIMAROPA (Region IV-B),4B,PH170000000
2021-02-12,12.0,0.0,13.142857142857142,-0.14285714285714285,0.37257966160684214,0.0,0.4080634389027311,-0.0044354721619862154,MIMAROPA (Region IV-B),4B,PH170000000
2021-02-13,8.0,-4.0,12.285714285714285,-0.8571428571428571,0.2483864410712281,-0.12419322053561405,0.3814506059308138,-0.02661283297191729,MIMAROPA (Region IV-B),4B,PH170000000
