DATE,NUM_TOT_DIED,MA7_NUM_TOT_DIED,NUM_TOT_DIED_per_100kpop,MA7_NUM_TOT_DIED_per_100kpop,REGION_L,REGION_S,REGION_PSGC
2020-05-07,19.0,15.0,0.2344833540986003,0.18511843744626336,Central Visayas (Region VII),7,PH070000000
2020-05-08,19.0,16.428571428571427,0.2344833540986003,0.20274876482209794,Central Visayas (Region VII),7,PH070000000
2020-05-09,19.0,17.857142857142858,0.2344833540986003,0.22037909219793256,Central Visayas (Region VII),7,PH070000000
2020-05-10,19.0,19.285714285714285,0.2344833540986003,0.23800941957376714,Central Visayas (Region VII),7,PH070000000
2020-05-11,19.0,19.428571428571427,0.2344833540986003,0.2397724523113506,Central Visayas (Region VII),7,PH070000000
2020-05-12,27.0,20.285714285714285,0.3332131874032741,0.25035064873685137,Central Visayas (Region VII),7,PH070000000
2020-05-13,27.0,21.285714285714285,0.3332131874032741,0.2626918778999356,Central Visayas (Region VII),7,PH070000000
2020-05-14,27.0,22.428571428571427,0.3332131874032741,0.2767961398006033,Central Visayas (Region VII),7,PH070000000
2020-05-15,27.0,23.57142857142857,0.3332131874032741,0.290900401701271,Central Visayas (Region VII),7,PH070000000
2020-05-16,27.0,24.71428571428571,0.3332131874032741,0.3050046636019387,Central Visayas (Region VII),7,PH070000000
2020-05-17,27.0,25.857142857142854,0.3332131874032741,0.31910892550260633,Central Visayas (Region VII),7,PH070000000
2020-05-18,27.0,27.0,0.3332131874032741,0.33321318740327405,Central Visayas (Region VII),7,PH070000000
2020-05-19,27.0,27.0,0.3332131874032741,0.33321318740327405,Central Visayas (Region VII),7,PH070000000
2020-05-20,27.0,27.0,0.3332131874032741,0.33321318740327405,Central Visayas (Region VII),7,PH070000000
2020-05-21,27.0,27.0,0.3332131874032741,0.33321318740327405,Central Visayas (Region VII),7,PH070000000
2020-05-22,27.0,27.0,0.3332131874032741,0.33321318740327405,Central Visayas (Region VII),7,PH070000000
2020-05-23,27.0,27.0,0.3332131874032741,0.33321318740327405,Central Visayas (Region VII),7,PH070000000
2020-05-24,27.0,27.0,0.3332131874032741,0.33321318740327405,Central Visayas (Region VII),7,PH070000000
2020-05-25,27.0,27.0,0.3332131874032741,0.33321318740327405,Central Visayas (Region VII),7,PH070000000
2020-05-26,27.0,27.0,0.3332131874032741,0.33321318740327405,Central Visayas (Region VII),7,PH070000000
2020-05-27,27.0,27.0,0.3332131874032741,0.33321318740327405,Central Visayas (Region VII),7,PH070000000
2020-05-28,27.0,27.0,0.3332131874032741,0.33321318740327405,Central Visayas (Region VII),7,PH070000000
2020-05-29,27.0,27.0,0.3332131874032741,0.33321318740327405,Central Visayas (Region VII),7,PH070000000
2020-05-30,27.0,27.0,0.3332131874032741,0.33321318740327405,Central Visayas (Region VII),7,PH070000000
2020-05-31,27.0,27.0,0.3332131874032741,0.33321318740327405,Central Visayas (Region VII),7,PH070000000
2020-06-01,27.0,27.0,0.3332131874032741,0.33321318740327405,Central Visayas (Region VII),7,PH070000000
2020-06-02,27.0,27.0,0.3332131874032741,0.33321318740327405,Central Visayas (Region VII),7,PH070000000
2020-06-03,27.0,27.0,0.3332131874032741,0.33321318740327405,Central Visayas (Region VII),7,PH070000000
2020-06-04,27.0,27.0,0.3332131874032741,0.33321318740327405,Central Visayas (Region VII),7,PH070000000
2020-06-05,27.0,27.0,0.3332131874032741,0.33321318740327405,Central Visayas (Region VII),7,PH070000000
2020-06-06,27.0,27.0,0.3332131874032741,0.33321318740327405,Central Visayas (Region VII),7,PH070000000
2020-06-07,29.0,27.285714285714285,0.35789564572944255,0.336739252878441,Central Visayas (Region VII),7,PH070000000
2020-06-08,37.0,28.71428571428571,0.4566254790341164,0.35436958025427556,Central Visayas (Region VII),7,PH070000000
2020-06-09,40.0,30.57142857142857,0.49364916652336904,0.3772890058428605,Central Visayas (Region VII),7,PH070000000
2020-06-10,44.0,33.0,0.543014083175706,0.4072605623817794,Central Visayas (Region VII),7,PH070000000
2020-06-11,52.0,36.57142857142857,0.6417439164803798,0.45133638082136585,Central Visayas (Region VII),7,PH070000000
2020-06-12,58.0,41.0,0.7157912914588851,0.5059903956864531,Central Visayas (Region VII),7,PH070000000
2020-06-13,58.0,45.42857142857142,0.7157912914588851,0.5606444105515404,Central Visayas (Region VII),7,PH070000000
2020-06-14,60.0,49.857142857142854,0.7404737497850535,0.6152984254166277,Central Visayas (Region VII),7,PH070000000
2020-06-15,69.0,54.42857142857142,0.8515448122528115,0.6717154730192985,Central Visayas (Region VII),7,PH070000000
2020-06-16,71.0,58.857142857142854,0.8762272705789801,0.7263694878843857,Central Visayas (Region VII),7,PH070000000
2020-06-17,71.0,62.71428571428571,0.8762272705789801,0.7739713717991391,Central Visayas (Region VII),7,PH070000000
2020-06-18,71.0,65.42857142857143,0.8762272705789801,0.8074689938132249,Central Visayas (Region VII),7,PH070000000
2020-06-19,77.0,68.14285714285714,0.9502746455574854,0.8409666158273106,Central Visayas (Region VII),7,PH070000000
2020-06-20,95.0,73.42857142857143,1.1724167704930015,0.9061988271178987,Central Visayas (Region VII),7,PH070000000
2020-06-21,107.0,80.14285714285714,1.3205115204500122,0.9890613657843212,Central Visayas (Region VII),7,PH070000000
2020-06-22,109.0,85.85714285714285,1.3451939787761806,1.0595826752876596,Central Visayas (Region VII),7,PH070000000
2020-06-23,109.0,91.28571428571428,1.3451939787761806,1.1265779193158312,Central Visayas (Region VII),7,PH070000000
2020-06-24,122.0,98.57142857142857,1.5056299578962755,1.2164925889325877,Central Visayas (Region VII),7,PH070000000
2020-06-25,128.0,106.71428571428571,1.5796773328747808,1.316985454974845,Central Visayas (Region VII),7,PH070000000
2020-06-26,137.0,115.28571428571428,1.6907483953425388,1.4227674192298527,Central Visayas (Region VII),7,PH070000000
2020-06-27,138.0,121.42857142857142,1.703089624505623,1.4985778269459413,Central Visayas (Region VII),7,PH070000000
2020-06-28,139.0,126.0,1.7154308536687075,1.5549948745486122,Central Visayas (Region VII),7,PH070000000
2020-06-29,143.0,130.85714285714286,1.7647957703210444,1.6149379876264498,Central Visayas (Region VII),7,PH070000000
2020-06-30,147.0,136.28571428571428,1.8141606869733813,1.6819332316546212,Central Visayas (Region VII),7,PH070000000
2020-07-01,148.0,140.0,1.8265019161364655,1.7277720828317913,Central Visayas (Region VII),7,PH070000000
2020-07-02,149.0,143.0,1.8388431452995497,1.764795770321044,Central Visayas (Region VII),7,PH070000000
2020-07-03,150.0,144.85714285714286,1.851184374462634,1.787715195909629,Central Visayas (Region VII),7,PH070000000
2020-07-04,155.0,147.28571428571428,1.912890520278055,1.8176867524485476,Central Visayas (Region VII),7,PH070000000
2020-07-05,158.33333333333334,150.04761904761904,1.9540279508216691,1.851772052041828,Central Visayas (Region VII),7,PH070000000
2020-07-06,161.66666666666666,152.7142857142857,1.995165381365283,1.8846819964767192,Central Visayas (Region VII),7,PH070000000
2020-07-07,165.0,155.28571428571428,2.036302811908897,1.9164165857532214,Central Visayas (Region VII),7,PH070000000
2020-07-08,167.0,158.0,2.060985270235066,1.9499142077673073,Central Visayas (Region VII),7,PH070000000
2020-07-09,167.0,160.57142857142856,2.060985270235066,1.9816487970438095,Central Visayas (Region VII),7,PH070000000
2020-07-10,204.0,168.28571428571428,2.517610749269182,2.0768525648733163,Central Visayas (Region VII),7,PH070000000
2020-07-11,206.0,175.57142857142856,2.5422932075953506,2.166767234490073,Central Visayas (Region VII),7,PH070000000
2020-07-12,313.0,197.66666666666666,3.862804728045363,2.439449631236315,Central Visayas (Region VII),7,PH070000000
2020-07-13,373.0,227.85714285714283,4.6032784778304165,2.8120372164456193,Central Visayas (Region VII),7,PH070000000
2020-07-14,375.0,257.85714285714283,4.627960936156585,3.182274091338146,Central Visayas (Region VII),7,PH070000000
2020-07-15,375.0,287.57142857142856,4.627960936156585,3.5489849007555057,Central Visayas (Region VII),7,PH070000000
2020-07-16,392.0,319.7142857142857,4.837761831929017,3.9456672667117845,Central Visayas (Region VII),7,PH070000000
2020-07-17,393.0,346.7142857142857,4.850103061092101,4.2788804541150585,Central Visayas (Region VII),7,PH070000000
2020-07-18,478.0,385.57142857142856,5.89910753995426,4.75842535873776,Central Visayas (Region VII),7,PH070000000
2020-07-19,531.0,416.71428571428567,6.553192685597724,5.142766495530954,Central Visayas (Region VII),7,PH070000000
2020-07-20,533.0,439.57142857142856,6.577875143923892,5.424851733544308,Central Visayas (Region VII),7,PH070000000
2020-07-21,534.0,462.2857142857143,6.590216373086976,5.705173938820078,Central Visayas (Region VII),7,PH070000000
2020-07-22,535.0,485.1428571428571,6.6025576022500605,5.987259176833431,Central Visayas (Region VII),7,PH070000000
2020-07-23,555.0,508.4285714285714,6.849382185511746,6.274633513059536,Central Visayas (Region VII),7,PH070000000
2020-07-24,567.0,533.2857142857142,6.9974769354687565,6.581401209399058,Central Visayas (Region VII),7,PH070000000
2020-07-25,577.0,547.4285714285714,7.120889227099599,6.7559414504198205,Central Visayas (Region VII),7,PH070000000
2020-07-26,590.0,555.8571428571428,7.281325206219694,6.8599603819372446,Central Visayas (Region VII),7,PH070000000
2020-07-27,598.0,565.1428571428571,7.380055039524367,6.974557509880169,Central Visayas (Region VII),7,PH070000000
2020-07-28,600.0,574.5714285714286,7.404737497850536,7.090917670560678,Central Visayas (Region VII),7,PH070000000
2020-07-29,603.0,584.2857142857142,7.4417611853397885,7.210803896716353,Central Visayas (Region VII),7,PH070000000
2020-07-30,611.0,592.2857142857142,7.540491018644462,7.309533730021027,Central Visayas (Region VII),7,PH070000000
2020-07-31,622.0,600.1428571428571,7.676244539438389,7.406500530588117,Central Visayas (Region VII),7,PH070000000
2020-08-01,626.0,607.1428571428571,7.725609456090726,7.492889134729706,Central Visayas (Region VII),7,PH070000000
2020-08-02,639.0,614.1428571428571,7.8860454352108205,7.579277738871296,Central Visayas (Region VII),7,PH070000000
2020-08-03,677.0,625.4285714285714,8.355012143408022,7.71855732514039,Central Visayas (Region VII),7,PH070000000
2020-08-04,681.0,637.0,8.404377060060359,7.86136297688465,Central Visayas (Region VII),7,PH070000000
2020-08-05,685.0,648.7142857142857,8.453741976712696,8.005931661366494,Central Visayas (Region VII),7,PH070000000
2020-08-06,693.0,660.4285714285714,8.55247181001737,8.150500345848338,Central Visayas (Region VII),7,PH070000000
2020-08-07,707.0,672.5714285714286,8.725249018300548,8.300358128542932,Central Visayas (Region VII),7,PH070000000
2020-08-08,718.0,685.7142857142857,8.861002539094475,8.46255714040061,Central Visayas (Region VII),7,PH070000000
2020-08-09,754.0,702.1428571428571,9.305286788965507,8.665305905222707,Central Visayas (Region VII),7,PH070000000
2020-08-10,758.0,713.7142857142857,9.354651705617844,8.808111556966969,Central Visayas (Region VII),7,PH070000000
2020-08-11,764.0,725.5714285714286,9.428699080596349,8.954443274186396,Central Visayas (Region VII),7,PH070000000
2020-08-12,831.0,746.4285714285713,10.255561434522992,9.21184605387358,Central Visayas (Region VII),7,PH070000000
2020-08-13,834.0,766.5714285714286,10.292585122012245,9.460433669872849,Central Visayas (Region VII),7,PH070000000
2020-08-14,838.0,785.2857142857142,10.341950038664582,9.691390958496283,Central Visayas (Region VII),7,PH070000000
2020-08-15,909.0,812.5714285714286,11.218177309243561,10.028130211374723,Central Visayas (Region VII),7,PH070000000
2020-08-16,922.0,836.5714285714286,11.378613288363656,10.324319711288744,Central Visayas (Region VII),7,PH070000000
2020-08-17,926.0,860.5714285714286,11.427978205015993,10.620509211202766,Central Visayas (Region VII),7,PH070000000
2020-08-18,927.0,883.8571428571428,11.440319434179077,10.90788354742887,Central Visayas (Region VII),7,PH070000000
2020-08-19,956.0,901.7142857142857,11.79821507990852,11.128262639626803,Central Visayas (Region VII),7,PH070000000
2020-08-20,997.0,925.0,12.304205475594973,11.415636975852907,Central Visayas (Region VII),7,PH070000000
2020-08-21,996.0,947.5714285714286,12.291864246431889,11.694196148391093,Central Visayas (Region VII),7,PH070000000
2020-08-22,996.0,960.0,12.291864246431889,11.847579996560855,Central Visayas (Region VII),7,PH070000000
2020-08-23,1000.0,971.1428571428571,12.341229163084225,11.985096550092365,Central Visayas (Region VII),7,PH070000000
2020-08-24,1001.0,981.8571428571428,12.35357039224731,12.117324005411124,Central Visayas (Region VII),7,PH070000000
2020-08-25,1003.0,992.7142857142857,12.378252850573478,12.251314493467467,Central Visayas (Region VII),7,PH070000000
2020-08-26,1007.0,1000.0,12.427617767225815,12.341229163084224,Central Visayas (Region VII),7,PH070000000
2020-08-27,1013.0,1002.2857142857142,12.50166514220432,12.369437686885558,Central Visayas (Region VII),7,PH070000000
2020-08-28,1014.0,1004.8571428571428,12.514006371367405,12.401172276162061,Central Visayas (Region VII),7,PH070000000
2020-08-29,1014.0,1007.4285714285713,12.514006371367405,12.432906865438563,Central Visayas (Region VII),7,PH070000000
2020-08-30,1022.0,1010.5714285714286,12.612736204672078,12.471693585665399,Central Visayas (Region VII),7,PH070000000
2020-08-31,1026.0,1014.1428571428571,12.662101121324415,12.515769404104987,Central Visayas (Region VII),7,PH070000000
2020-09-01,1027.0,1017.5714285714286,12.6744423504875,12.558082189806989,Central Visayas (Region VII),7,PH070000000
2020-09-02,1028.0,1020.5714285714286,12.686783579650584,12.595105877296241,Central Visayas (Region VII),7,PH070000000
2020-09-03,1029.0,1022.8571428571428,12.699124808813668,12.623314401097577,Central Visayas (Region VII),7,PH070000000
2020-09-04,1036.0,1026.0,12.785513412955257,12.662101121324413,Central Visayas (Region VII),7,PH070000000
2020-09-05,1036.0,1029.142857142857,12.785513412955257,12.70088784155125,Central Visayas (Region VII),7,PH070000000
2020-09-06,1051.0,1033.2857142857142,12.97063185040152,12.752015790941169,Central Visayas (Region VII),7,PH070000000
2020-09-07,1051.0,1036.857142857143,12.97063185040152,12.796091609380756,Central Visayas (Region VII),7,PH070000000
2020-09-08,1055.0,1040.857142857143,13.019996767053858,12.845456526033093,Central Visayas (Region VII),7,PH070000000
2020-09-09,1057.0,1045.0,13.044679225380026,12.896584475423014,Central Visayas (Region VII),7,PH070000000
2020-09-10,1073.0,1051.2857142857142,13.242138891989374,12.974157915876685,Central Visayas (Region VII),7,PH070000000
2020-09-11,1075.0,1056.857142857143,13.266821350315542,13.04291619264244,Central Visayas (Region VII),7,PH070000000
2020-09-12,1110.0,1067.4285714285713,13.698764371023492,13.173380615223616,Central Visayas (Region VII),7,PH070000000
2020-09-13,1121.0,1077.4285714285713,13.834517891817418,13.296792906854458,Central Visayas (Region VII),7,PH070000000
2020-09-14,1176.0,1095.2857142857142,14.51328549578705,13.51717199905239,Central Visayas (Region VII),7,PH070000000
2020-09-15,1179.0,1113.0,14.550309183276303,13.73578805851274,Central Visayas (Region VII),7,PH070000000
2020-09-16,1185.0,1131.2857142857142,14.624356558254808,13.961456248923422,Central Visayas (Region VII),7,PH070000000
2020-09-17,1185.0,1147.2857142857142,14.624356558254808,14.15891591553277,Central Visayas (Region VII),7,PH070000000
2020-09-18,1189.0,1163.5714285714284,14.673721474907145,14.359901647617285,Central Visayas (Region VII),7,PH070000000
2020-09-19,1190.0,1175.0,14.68606270407023,14.500944266623963,Central Visayas (Region VII),7,PH070000000
2020-09-20,1196.0,1185.7142857142856,14.760110079048735,14.633171721942722,Central Visayas (Region VII),7,PH070000000
2020-09-21,1196.0,1188.5714285714284,14.760110079048735,14.66843237669439,Central Visayas (Region VII),7,PH070000000
2020-09-22,1197.0,1191.142857142857,14.772451308211819,14.700166965970894,Central Visayas (Region VII),7,PH070000000
2020-09-23,1198.0,1193.0,14.784792537374903,14.723086391559479,Central Visayas (Region VII),7,PH070000000
2020-09-24,1205.0,1195.857142857143,14.871181141516493,14.758347046311147,Central Visayas (Region VII),7,PH070000000
2020-09-25,1207.0,1198.4285714285713,14.895863599842661,14.790081635587649,Central Visayas (Region VII),7,PH070000000
2020-09-26,1213.0,1201.7142857142856,14.969910974821167,14.830631388552069,Central Visayas (Region VII),7,PH070000000
2020-09-27,1216.0,1204.5714285714284,15.00693466231042,14.865892043303738,Central Visayas (Region VII),7,PH070000000
2020-09-28,1216.0,1207.4285714285713,15.00693466231042,14.901152698055407,Central Visayas (Region VII),7,PH070000000
2020-09-29,1218.0,1210.4285714285713,15.031617120636588,14.93817638554466,Central Visayas (Region VII),7,PH070000000
2020-09-30,1221.0,1213.7142857142856,15.06864080812584,14.97872613850908,Central Visayas (Region VII),7,PH070000000
2020-10-01,1228.0,1217.0,15.15502941226743,15.0192758914735,Central Visayas (Region VII),7,PH070000000
2020-10-02,1235.0,1221.0,15.24141801640902,15.068640808125837,Central Visayas (Region VII),7,PH070000000
2020-10-03,1241.0,1225.0,15.315465391387525,15.118005724778174,Central Visayas (Region VII),7,PH070000000
2020-10-04,1248.0,1229.5714285714284,15.401853995529114,15.174422772380844,Central Visayas (Region VII),7,PH070000000
2020-10-05,1249.0,1234.2857142857142,15.414195224692198,15.232602852721097,Central Visayas (Region VII),7,PH070000000
2020-10-06,1250.0,1238.857142857143,15.426536453855283,15.289019900323769,Central Visayas (Region VII),7,PH070000000
2020-10-07,1250.0,1243.0,15.426536453855283,15.34014784971369,Central Visayas (Region VII),7,PH070000000
2020-10-08,1258.0,1247.2857142857142,15.525266287159956,15.393038831841192,Central Visayas (Region VII),7,PH070000000
2020-10-09,1266.0,1251.7142857142856,15.62399612046463,15.44769284670628,Central Visayas (Region VII),7,PH070000000
2020-10-10,1266.0,1255.2857142857142,15.62399612046463,15.491768665145866,Central Visayas (Region VII),7,PH070000000
2020-10-11,1267.0,1258.0,15.636337349627714,15.525266287159953,Central Visayas (Region VII),7,PH070000000
2020-10-12,1267.0,1260.5714285714284,15.636337349627714,15.557000876436454,Central Visayas (Region VII),7,PH070000000
2020-10-13,1267.0,1263.0,15.636337349627714,15.586972432975374,Central Visayas (Region VII),7,PH070000000
2020-10-14,1268.0,1265.5714285714284,15.648678578790799,15.618707022251876,Central Visayas (Region VII),7,PH070000000
2020-10-15,1272.0,1267.5714285714284,15.698043495443136,15.643389480578044,Central Visayas (Region VII),7,PH070000000
2020-10-16,1275.0,1268.857142857143,15.735067182932388,15.659256775216296,Central Visayas (Region VII),7,PH070000000
2020-10-17,1276.0,1270.2857142857142,15.747408412095472,15.67688710259213,Central Visayas (Region VII),7,PH070000000
2020-10-18,1276.0,1271.5714285714284,15.747408412095472,15.692754397230381,Central Visayas (Region VII),7,PH070000000
2020-10-19,1291.0,1275.0,15.932526849541736,15.735067182932385,Central Visayas (Region VII),7,PH070000000
2020-10-20,1276.0,1276.2857142857142,15.747408412095472,15.750934477570635,Central Visayas (Region VII),7,PH070000000
2020-10-21,1279.0,1277.857142857143,15.784432099584725,15.770327837684054,Central Visayas (Region VII),7,PH070000000
2020-10-22,1282.0,1279.2857142857142,15.821455787073978,15.787958165059887,Central Visayas (Region VII),7,PH070000000
2020-10-23,1290.0,1281.4285714285713,15.920185620378652,15.81440365612364,Central Visayas (Region VII),7,PH070000000
2020-10-24,1292.0,1283.7142857142856,15.94486807870482,15.842612179924975,Central Visayas (Region VII),7,PH070000000
2020-10-25,1293.0,1286.142857142857,15.957209307867904,15.872583736463895,Central Visayas (Region VII),7,PH070000000
2020-10-26,1293.0,1286.4285714285713,15.957209307867904,15.87610980193906,Central Visayas (Region VII),7,PH070000000
2020-10-27,1296.0,1289.2857142857142,15.994232995357157,15.91137045669073,Central Visayas (Region VII),7,PH070000000
2020-10-28,1314.0,1294.2857142857142,16.21637512029267,15.97307660250615,Central Visayas (Region VII),7,PH070000000
2020-10-29,1314.0,1298.857142857143,16.21637512029267,16.029493650108822,Central Visayas (Region VII),7,PH070000000
2020-10-30,1315.0,1302.4285714285713,16.228716349455755,16.07356946854841,Central Visayas (Region VII),7,PH070000000
2020-10-31,1315.0,1305.7142857142856,16.228716349455755,16.114119221512826,Central Visayas (Region VII),7,PH070000000
2020-11-01,1317.0,1309.142857142857,16.253398807781924,16.156432007214832,Central Visayas (Region VII),7,PH070000000
2020-11-02,1319.0,1312.857142857143,16.278081266108092,16.202270858392,Central Visayas (Region VII),7,PH070000000
2020-11-03,1325.0,1317.0,16.352128641086598,16.25339880778192,Central Visayas (Region VII),7,PH070000000
2020-11-04,1326.0,1318.7142857142856,16.364469870249682,16.27455520063292,Central Visayas (Region VII),7,PH070000000
2020-11-05,1326.0,1320.4285714285713,16.364469870249682,16.295711593483926,Central Visayas (Region VII),7,PH070000000
2020-11-06,1326.0,1322.0,16.364469870249682,16.31510495359734,Central Visayas (Region VII),7,PH070000000
2020-11-07,1331.0,1324.2857142857142,16.426176016065106,16.343313477398677,Central Visayas (Region VII),7,PH070000000
2020-11-08,1333.0,1326.5714285714284,16.450858474391275,16.371522001200013,Central Visayas (Region VII),7,PH070000000
2020-11-09,1333.0,1328.5714285714284,16.450858474391275,16.39620445952618,Central Visayas (Region VII),7,PH070000000
2020-11-10,1334.0,1329.857142857143,16.46319970355436,16.412071754164433,Central Visayas (Region VII),7,PH070000000
2020-11-11,1338.0,1331.5714285714284,16.512564620206696,16.433228147015434,Central Visayas (Region VII),7,PH070000000
2020-11-12,1338.0,1333.2857142857142,16.512564620206696,16.454384539866435,Central Visayas (Region VII),7,PH070000000
2020-11-13,1338.0,1335.0,16.512564620206696,16.475540932717436,Central Visayas (Region VII),7,PH070000000
2020-11-14,1341.0,1336.4285714285713,16.54958830769595,16.493171260093273,Central Visayas (Region VII),7,PH070000000
2020-11-15,1342.0,1337.7142857142856,16.561929536859033,16.50903855473152,Central Visayas (Region VII),7,PH070000000
2020-11-16,1342.0,1339.0,16.561929536859033,16.524905849369773,Central Visayas (Region VII),7,PH070000000
2020-11-17,1342.0,1340.142857142857,16.561929536859033,16.539010111270443,Central Visayas (Region VII),7,PH070000000
2020-11-18,1344.0,1341.0,16.5866119951852,16.54958830769594,Central Visayas (Region VII),7,PH070000000
2020-11-19,1347.0,1342.2857142857142,16.623635682674454,16.565455602334193,Central Visayas (Region VII),7,PH070000000
2020-11-20,1352.0,1344.2857142857142,16.685341828489875,16.59013806066036,Central Visayas (Region VII),7,PH070000000
2020-11-21,1354.0,1346.142857142857,16.710024286816044,16.613057486248948,Central Visayas (Region VII),7,PH070000000
2020-11-22,1354.0,1347.857142857143,16.710024286816044,16.63421387909995,Central Visayas (Region VII),7,PH070000000
2020-11-23,1355.0,1349.7142857142856,16.722365515979128,16.657133304688532,Central Visayas (Region VII),7,PH070000000
2020-11-24,1355.0,1351.5714285714284,16.722365515979128,16.68005273027712,Central Visayas (Region VII),7,PH070000000
2020-11-25,1356.0,1353.2857142857142,16.734706745142212,16.70120912312812,Central Visayas (Region VII),7,PH070000000
2020-11-26,1359.0,1355.0,16.771730432631465,16.72236551597912,Central Visayas (Region VII),7,PH070000000
2020-11-27,1362.0,1356.4285714285713,16.808754120120717,16.739995843354958,Central Visayas (Region VII),7,PH070000000
2020-11-28,1368.0,1358.4285714285713,16.882801495099223,16.764678301681126,Central Visayas (Region VII),7,PH070000000
2020-11-29,1368.0,1360.4285714285713,16.882801495099223,16.789360760007295,Central Visayas (Region VII),7,PH070000000
2020-11-30,1368.0,1362.2857142857142,16.882801495099223,16.812280185595878,Central Visayas (Region VII),7,PH070000000
2020-12-01,1368.0,1364.142857142857,16.882801495099223,16.835199611184464,Central Visayas (Region VII),7,PH070000000
2020-12-02,1368.0,1365.857142857143,16.882801495099223,16.856356004035465,Central Visayas (Region VII),7,PH070000000
2020-12-03,1368.0,1367.142857142857,16.882801495099223,16.872223298673717,Central Visayas (Region VII),7,PH070000000
2020-12-04,1368.0,1368.0,16.882801495099223,16.882801495099216,Central Visayas (Region VII),7,PH070000000
2020-12-05,1368.0,1368.0,16.882801495099223,16.882801495099216,Central Visayas (Region VII),7,PH070000000
2020-12-06,1368.0,1368.0,16.882801495099223,16.882801495099216,Central Visayas (Region VII),7,PH070000000
2020-12-07,1368.0,1368.0,16.882801495099223,16.882801495099216,Central Visayas (Region VII),7,PH070000000
2020-12-08,1368.0,1368.0,16.882801495099223,16.882801495099216,Central Visayas (Region VII),7,PH070000000
2020-12-09,1368.0,1368.0,16.882801495099223,16.882801495099216,Central Visayas (Region VII),7,PH070000000
2020-12-10,1373.0,1368.7142857142856,16.944507640914644,16.891616658787132,Central Visayas (Region VII),7,PH070000000
2020-12-11,1373.0,1369.4285714285713,16.944507640914644,16.900431822475053,Central Visayas (Region VII),7,PH070000000
2020-12-12,1359.0,1368.142857142857,16.771730432631465,16.8845645278368,Central Visayas (Region VII),7,PH070000000
2020-12-13,1359.0,1366.857142857143,16.771730432631465,16.86869723319855,Central Visayas (Region VII),7,PH070000000
2020-12-14,1359.5,1365.642857142857,16.777901047213007,16.85371145492909,Central Visayas (Region VII),7,PH070000000
2020-12-15,1360.0,1364.5,16.78407166179455,16.839607193028424,Central Visayas (Region VII),7,PH070000000
2020-12-16,1360.0,1363.357142857143,16.78407166179455,16.825502931127755,Central Visayas (Region VII),7,PH070000000
2020-12-17,1360.0,1361.5,16.78407166179455,16.80258350553917,Central Visayas (Region VII),7,PH070000000
2020-12-18,1360.0,1359.642857142857,16.78407166179455,16.779664079950585,Central Visayas (Region VII),7,PH070000000
2020-12-19,1366.0,1360.642857142857,16.858119036773054,16.79200530911367,Central Visayas (Region VII),7,PH070000000
2020-12-20,1366.0,1361.642857142857,16.858119036773054,16.804346538276754,Central Visayas (Region VII),7,PH070000000
2020-12-21,1366.0,1362.5714285714284,16.858119036773054,16.81580625107105,Central Visayas (Region VII),7,PH070000000
2020-12-22,1372.0,1364.2857142857142,16.93216641175156,16.83696264392205,Central Visayas (Region VII),7,PH070000000
2020-12-23,1380.0,1367.142857142857,17.030896245056233,16.872223298673717,Central Visayas (Region VII),7,PH070000000
2020-12-24,1381.0,1370.142857142857,17.043237474219318,16.90924698616297,Central Visayas (Region VII),7,PH070000000
2020-12-25,1381.0,1373.142857142857,17.043237474219318,16.946270673652222,Central Visayas (Region VII),7,PH070000000
2020-12-26,1381.0,1375.2857142857142,17.043237474219318,16.972716164715976,Central Visayas (Region VII),7,PH070000000
2020-12-27,1385.0,1378.0,17.092602390871654,17.00621378673006,Central Visayas (Region VII),7,PH070000000
2020-12-28,1387.0,1381.0,17.117284849197823,17.043237474219314,Central Visayas (Region VII),7,PH070000000
2020-12-29,1387.0,1383.142857142857,17.117284849197823,17.069682965283064,Central Visayas (Region VII),7,PH070000000
2020-12-30,1388.0,1384.2857142857142,17.129626078360907,17.083787227183734,Central Visayas (Region VII),7,PH070000000
2020-12-31,1388.0,1385.2857142857142,17.129626078360907,17.09612845634682,Central Visayas (Region VII),7,PH070000000
2021-01-01,1388.0,1386.2857142857142,17.129626078360907,17.108469685509903,Central Visayas (Region VII),7,PH070000000
2021-01-02,1388.0,1387.2857142857142,17.129626078360907,17.120810914672987,Central Visayas (Region VII),7,PH070000000
2021-01-03,1388.0,1387.7142857142856,17.129626078360907,17.126100012885736,Central Visayas (Region VII),7,PH070000000
2021-01-04,1388.0,1387.857142857143,17.129626078360907,17.127863045623318,Central Visayas (Region VII),7,PH070000000
2021-01-05,1394.0,1388.857142857143,17.203673453339412,17.140204274786402,Central Visayas (Region VII),7,PH070000000
2021-01-06,1394.0,1389.7142857142856,17.203673453339412,17.150782471211905,Central Visayas (Region VII),7,PH070000000
2021-01-07,1394.0,1390.5714285714284,17.203673453339412,17.161360667637407,Central Visayas (Region VII),7,PH070000000
2021-01-08,1394.0,1391.4285714285713,17.203673453339412,17.171938864062906,Central Visayas (Region VII),7,PH070000000
2021-01-09,1396.0,1392.5714285714284,17.22835591166558,17.186043125963575,Central Visayas (Region VII),7,PH070000000
2021-01-10,1397.0,1393.857142857143,17.240697140828665,17.201910420601823,Central Visayas (Region VII),7,PH070000000
2021-01-11,1397.0,1395.142857142857,17.240697140828665,17.217777715240075,Central Visayas (Region VII),7,PH070000000
